GeneID	GSM5239695	GSM5239696	GSM5239697	GSM5239698	GSM5239699	GSM5239700	GSM5239701	GSM5239702
101927416	0.1627	0	0.4398	0.3162	0	0	0.1217	0.497
100288831	0.172	0	0.2325	0.6686	0	0	0.2574	0.7882
101927440	0	0	0	0	0.2909	0.2885	0	0
25917	13.6	13.28	10.86	10.58	4.895	5.604	7.124	11.23
440944	20.49	23.65	28.84	27.9	7.415	12.78	14.28	23.94
55209	15.44	14.86	14.82	17.12	3.954	5.811	6.516	15.21
375323	0.03187	0.1856	0	0	0.01952	0	0.04769	0
105376949	0	0	0	0	0	0	0	0
64419	86.54	65.84	38.53	41.06	18.27	22.74	26.52	48.12
151835	1.128	0.2856	0.5965	0	0.06008	0.1192	0	0.0749
7862	15.16	14.49	8.685	12.79	3.182	4.629	9.126	9.462
4968	7.881	4.026	3.756	3.144	1.626	2.142	3.01	5.575
8536	31.97	26.32	14.63	8.946	13.79	14.44	14.33	21.47
10474	29.47	16.36	6.985	8.969	3.543	5.009	6.123	11.75
10093	74.95	71.69	40.86	49.22	36.27	45.72	50.42	52.36
100526693	23.22	19.66	10.7	13.84	6.594	9.296	12.04	12.81
26140	13.58	7.763	5.216	6.778	1.424	2.034	3.201	5.611
285367	13.44	6.396	4.097	11.02	1.776	3.123	4.832	7.247
63924	0	0	0.2015	0	0	0	0	0
84522	11.71	15.46	7.34	8.21	7.985	7.699	9.662	11.61
132014	0.9697	0.3765	0.8737	0.5026	0.1188	0.1571	0.3869	0.1975
84818	5.138	1.852	2.282	2.14	1.709	1.784	3.02	1.57
78987	10.6	6.471	5.407	6.48	2.042	2.43	5.936	6.314
285368	1.964	2.383	1.195	1.336	0.3008	0.4475	1.359	1.8
100874032	3.426	0.6651	2.778	1.332	0.2099	0.4163	2.563	1.047
55831	12.63	11.88	12.91	15.42	10.8	11.75	11.06	10.47
442075	1.747	1.391	2.24	2.003	0.6586	0.4354	1.24	2.668
152302	12.05	6.102	3.541	5.601	2.889	5.57	9.016	9.203
2177	6.295	7.239	6.103	7.181	2.62	3.138	4.889	9.092
115795	0.7237	0.9366	0.6521	1.172	0.2217	0.5862	0.4512	0.9212
55845	63.48	66.05	39.06	45.15	36.75	45.56	41.61	47.22
7428	31.65	31.52	33.81	45.05	9.734	20.79	23.52	27.94
3656	11.47	2.737	30.49	39.21	15.14	28.23	4.129	4.776
9797	28.93	41.19	27.01	26.42	11.59	15.4	20.82	31.63
113219470	33	60.05	44.6	28.06	10.11	21.3	20.06	50.4
100126793	8.868	12.24	7.324	7.086	3.078	3.771	3.907	11.74
84657	7.921	9.84	4.496	3.695	1.747	2.31	3.081	6.775
51738	7.151	7.085	5.537	3.62	1.825	2.308	2.508	7.964
6396	33.48	26.45	28.17	29.47	15.87	21.77	28.63	30.19
491	0.08513	0.08262	0.08628	0.08273	0	0	0	0.06501
100422933	0	0	0	0	0	0	0	0
100126334	0	0	0	0	0	0	0	0
100874325	0	0	0	0	0	0	0	0
285370	0	0	0	0	0	0	0	0
6538	0	0	0	0	0	0	0	0
105376950	0	0	0	0	0	0	0	0
6529	0	0	0	0	0	0	0	0
100874090	0	0	0	0	0	0	0	0
101927467	0	0	0	0	0	0	0	0
3269	0.2517	0	0	0	0.1028	0.2804	0.09417	0.1922
105376951	0	0	0	0	0	0	0	0
102723663	1.12	0.2717	3.972	1.088	0.9431	2.211	1.257	1.069
10533	23.16	26.64	18.43	17.16	6.367	10.74	7.358	20.89
9686	10.56	8.767	3.38	6.239	1.692	1.701	4.58	5.758
105376952	4.406	4.024	1.664	1.133	0.5159	0.7478	1.648	4.849
132001	3.507	4.553	2.401	3.497	0.7672	0.7747	2.266	5.148
6854	0	0.04754	0	0.09521	0.09002	0.0744	0	0.03741
7079	0	0	0	0	0	0	0	0
5468	0.1223	0.178	0.3304	0.2376	0.2621	0.3528	0.02287	0.14
80746	3.836	4.91	4.843	4.261	1.033	2.612	4.857	5.602
100129480	2.864	1.568	3.176	3.711	0.1799	0.7137	1.428	4.486
23609	25.48	21.08	14.47	17.66	8.959	8.975	12.21	22.68
5894	79.47	50.6	48.21	54.4	19.06	27.84	31	56.08
55287	0	0	0	0	0	0.05037	0	0
23066	1.634	1.19	0.773	0.5559	0.4004	0.3971	1.192	0.5616
6161	469.7	262.5	452	356.5	444.6	493.4	651.8	541.7
619563	62.05	55.82	38.86	32.36	37.08	39.54	82.66	43.92
105376956	1.705	1.298	0.723	1.17	0.3891	0.4469	0.2501	0.4085
105376955	0	0	0.4477	0	0	0	0	0
9922	48.92	54.04	26.4	33.47	8.95	12.65	15.39	26.63
112267878	0	0.08075	0	0	0	0	0	0
23225	53.72	42.06	35.17	39.29	10.31	12.54	33.3	43.25
100874101	0.825	1.601	0	0	0.5054	0.5012	0.6172	0.63
79885	2.916	1.63	1.493	2.233	0.8661	0.859	1.521	1.552
2199	0.588	0	0.1223	0.08791	0.02771	0.05496	0.643	0.2763
106635526	0	0	0	0	0	0	0	0
100293612	0	0	0	0	0	0	0	0
285375	0	0	0	0	0	0	0	0
7476	3.682	2.283	5.114	3.28	1.034	1.46	3.634	4.374
105376957	0.3828	0.6859	0.2786	0.6296	0.09019	0.1431	0.6609	0.6746
100132526	0	0	0.08426	0.1212	0	0	0	0
348825	0	0	0	0	0	0	0	0
112268445	0	0	0.06451	0	0	0	0	0
131474	8.137	5.859	2.306	5.356	2.251	3.986	4.32	3.407
79188	48.99	38.4	25.46	32.73	13.09	17.38	23.61	26.98
7508	23.63	26.34	22.94	29.32	10.53	16.89	28.05	27.39
107986063	8.549	4.881	4.757	7.168	1.027	0.8147	2.634	5.632
27258	6.639	6.443	4.825	6.817	4.489	5.897	8.434	7.27
105376958	0.1505	0.5842	0	0	0.2765	0	0.1126	0.4597
101927565	0	0	0	0	0	0	0	0
105376959	0	0	0	0	0	0	0	0
6533	28.78	30.44	15.15	19.72	5.97	10.52	10.08	16.72
80852	6.333	5.916	1.835	2.855	0.89	1.564	1.146	2.316
105376960	0	0	0	0	0	0	0	0
51244	18.61	19.04	15.81	15.39	6.986	11.45	8.488	17.42
84077	1.937	1.41	1.449	1.479	0.3178	0.2731	0.4657	1.056
152274	0	0	0	0	0	0	0	0
152273	0.0356	0	0	0	0	0	0.07991	0.05438
105376963	0.3292	0	0	0	0	0	0.4926	0
100505641	55.49	44.11	44.41	42.3	18.54	27.32	29.36	40.28
7182	20.75	19.29	17.27	22.74	4.455	6.961	10.33	19.92
64432	18.9	16.31	18.82	18.85	4.47	6.722	10.98	18.62
64145	9.981	10.73	11.27	11.19	3.387	4.53	7.298	13.51
344875	0.2806	0	0	0	0	0.05683	0.2099	0
23473	34.79	39.78	43.56	52.95	16.92	21.47	28.08	41.26
100505696	19.36	16.99	17.49	19.07	7.605	11.99	13.44	16.94
9467	17.49	17.9	19.78	21.72	11.64	16.47	17.36	17
131965	6.31	3.578	5.144	4.478	2.503	3.7	3.058	5.355
85403	37.83	28.95	36.51	32.9	20.5	34.17	11.58	22.72
8292	5.764	2.582	2.654	3.078	0.9313	1.539	1.848	2.709
100422868	0	0	0	0	0	0	2.248	0
105376964	0.4282	1.069	0.6614	0.2378	0.03747	0	0.4119	0.3737
26061	20.42	17.48	25.19	24.63	11.42	14.63	18.49	23.19
686	4.779	4.427	34.27	31.82	11.45	18.62	8.77	4.836
23243	16.12	11.09	29.24	27.86	7.089	27.59	10.69	15.92
100422990	11.37	0	26.89	5.525	5.224	24.18	8.508	8.684
101927647	7.675	1.904	11.29	4.309	0.5485	2.59	0.9889	3.061
693148	0	0	0	0	0	1.618	0	4.067
107986064	0.3029	0.252	0.4679	0.1682	0.1856	0.1315	0.2266	0.0661
117248	0.04776	0	0.01614	0.04642	0.007315	0	0	0.01824
285381	6.543	8.332	6.72	6.002	4.778	6.233	3.29	8.075
92106	27.22	20.24	28.84	22.86	9.316	16.31	17.99	42.11
107986065	16.22	11.78	31.28	18.68	5.165	10.15	7.835	23.3
23180	45.67	32.29	36.79	39.19	11.98	17.16	23.43	46.34
100996597	0	0	0	0	0	0	0	0
1618	0	0	0	0	0	0	0	0
105377641	0	0	0	0	0	0	0	0
23228	29.24	35.9	26.93	30.23	9.895	12.78	24.5	29.26
105376972	0.2377	0.7383	0.1928	0.0924	0.1165	0.1444	0.2134	0.2178
100500913	25.89	25.13	13.12	12.58	3.965	1.966	26.64	29.66
9779	24.16	28.68	15.86	20.12	6.997	9.153	13.04	19.46
105376975	0	0	0	0	0	0	0.3349	0
339862	0	0	0	0	0	0	0	0
6304	44.55	29.01	45.75	31.27	12.66	17.86	23.12	53.99
101927777	17.47	10.17	26.31	20.86	7.185	11.98	18.48	44.21
105376976	0.7636	0	2.064	0.7421	1.637	0.2319	0.2856	0.5831
105376978	0	0	0	0	0	0	0	0
107986066	0	0	0	0	0.0951	0	0	0
105376981	0	0	0	0	0	0	0	0
131096	0.175	0.2717	0.04729	0.204	0.15	0.1063	0.1047	0.2672
100616291	0	0	0	0	0	0	0	0
105376982	0.08428	0.1636	0	0.1638	0.02581	0	0.03153	0.06436
105376984	0	0	0	0	0	0	0	0
151651	1.389	0.9626	1.139	1.831	1.154	1.657	1.113	0.7574
5868	25.21	26.56	30.87	37.47	12.78	17.48	10.36	23.06
151649	4.404	6.705	12.25	13.6	1.957	2.885	2.584	8.178
8850	50.43	44.17	50.18	81.72	25.78	27.08	34.05	40.24
100422901	30.05	10.61	7.385	26.55	11.71	4.979	20.44	12.52
151648	2.925	1.752	2.147	3.369	1.062	0.8994	0.7834	1.765
100874028	1.686	3.273	3.419	2.458	1.033	0.5122	0.9462	1.288
107986067	1.133	1.53	2.796	0.8616	0.5129	0.5087	1.621	1.58
101927829	0.9276	1	2.647	0.2003	0.3157	0.2505	0.4627	0.4723
107986068	0.2967	0.288	0.802	0.2883	0.1818	0.1803	0.666	0.2266
105376987	0	0	0.4902	0	0	0	0.407	0
105376988	0	0	0	0	0	0	0.3324	0
391518	0	0	0	0	0	0	0	0
79750	0.008764	0.08506	0	0.01703	0	0	0	0
100874216	0.2874	0	0.3884	0	0	0	0	0
100874221	0	0	0	0	0	0	0	0
100505877	0.3344	0	0.452	1.3	0.6146	0.4064	0	0.5108
7325	5.639	8.727	5.115	4.369	0.7944	2.048	1.301	4.886
105376991	6.323	2.231	7.768	6.703	2.465	2.793	1.72	6.145
107986069	2.864	4.218	1.335	1.056	0.09075	0.39	0.5542	2.187
105376993	0.05918	0	0	0	0.145	0.0719	0	0
100874092	2.163	0.5249	0	0	0.1656	0.1643	0.8092	0.413
7324	22.6	22.93	33.21	27.64	11.3	16.17	11.62	23.5
28512	7.343	9.64	12.96	12.38	3.796	5.157	3.462	8.104
6138	171.8	125.8	150.4	126.2	146.5	160.4	217.2	164.5
9975	50.79	35.37	59.59	71.13	20.04	24.41	23.56	37.46
152024	0.09387	0	0	0.1825	0	0.1711	0	0
7068	0.1711	0.1846	0.0771	0.07392	0.01165	0.04621	0.07113	0.02904
101927854	0.3272	0	0.4422	1.272	0	0.3975	0.7343	0.4997
644990	0	0	0	0	0	0	0	0
107986011	0	0	0	0	0	0	0	0
107986070	0	0	0	0	0	0	0	0
5915	1.852	2.363	2.932	5.246	0.9726	0.9967	2.059	2.021
105376998	0	0	0	0	0	0	0	0
105376997	0	0	0	0	0	0	0	0
7155	86.7	81.92	91.09	106.1	39.03	50.21	53.72	78.45
100616477	34.54	36.57	55.16	48.82	28.85	38.15	54.03	19.18
55768	24.96	26.61	26.44	28.47	12.38	13.31	20.34	29.62
54995	3.238	1.964	2.325	2.95	1.147	1.414	2.271	2.318
105377000	0	0	0	0	0	0	0.1344	0
285326	0.4524	0	0.6114	0	0	0	0.3385	0
105377001	0	0	0	0	0	0.3798	0	0
105377002	0	0	0	0	0	0.1439	0	0
105377003	0	0	0	0	0	0	0.02626	0
116135	0.01774	0	0	0	0	0	0	0
152110	0.1532	0.3964	0.4002	1.052	0.1001	0.1303	0.2521	0.2027
105377004	0	0	2.569	0	0	0.3849	0	0.9678
9497	26.25	24.6	40.98	60.78	10.74	15.37	21.8	31.2
105377005	0	0	0	0	0	0	0	0
107986071	0	0.5249	0	0	0	0	0	0.413
105377006	2.238	0.5792	0.2016	2.61	0.3656	0.1813	1.563	0
8320	6.438	1.339	0.6991	9.049	0.2113	0.4889	4.988	0.7023
105377007	0	0	0	0.5029	0	0	0	0
100996624	0	0	0	0	0	0	0	0
107986041	0	0	0	0	0	0	0	0
105377008	0	0	0	0	0	0	0	0.08095
152100	5.869	5.146	4.383	5.053	0.9224	1.501	2.272	4.855
64343	16.31	13.01	10.73	10.85	5.619	9.618	3.998	12.18
152098	1.222	0.6214	0.9046	0.6787	0.3565	0.7248	0.8273	0.6667
107986012	0	0	0	0	0	0	0.07303	0
645206	0	0	0	0	0.07791	0.1545	0	0
105377009	0	0	0	0	0	0	0	0
100873979	0	0	0	0.4646	0.1464	0	0	0
27303	0.6016	0.08651	0.1807	0.6496	0.1228	0.02707	0.1334	0.6126
107986013	0.2781	0	0.1253	0.1802	0.05679	0.05632	0.3468	0.8496
100873977	0.3797	0	0.5132	0	0	0	0	0
101927995	0	0	0	0	0	0.01384	0	0
105377013	0	0	0	0	0	0	0	0.11
101928015	0	0	0	0	0	0	0	0
105377015	1.436	0.2144	0.2985	0.2146	0.2029	0.06709	0.2479	0.506
7048	73.52	84.08	58.41	66.3	18.56	33.19	49.65	85.47
105377016	19.47	32.38	45.06	40.21	4.473	9.086	18.66	49.14
339896	0.09721	0	0	0	0	0	0	0.07424
105377017	0	0	0	0	0	0	0	0
100423038	0	4.861	0	0	0	0	0	0
105377018	0	0	0	0	0	0	0	0
105377019	1.46	1.62	1.128	0.2027	0.9583	0.5069	0.4682	2.389
201595	81.53	78.94	96.33	85.85	39.33	44.38	37.61	92.82
114884	1.041	0.5776	0.2815	0.4627	0.3281	0.5061	0.8014	0.9544
100874206	0	0	0	0	0	0.4699	0	0
344787	0.02678	0.05199	0	0.05205	0.08203	0	0.06011	0.1227
23171	13.41	12.97	15.33	16.51	6.377	7.425	13.25	14.24
152189	5.659	2.891	6.709	2.701	0.8514	0.965	2.674	3.488
112616	29.7	18.02	10.96	12.69	8.928	12.99	13.53	17.33
54918	144.3	148.4	119.2	106.9	79.45	90.43	45.45	102.2
102465247	1.966	0	0	15.29	0	2.389	0	6.006
51143	37.72	35.81	24.38	33.3	14.18	17.96	20.71	27.93
25904	18.46	19.1	20.98	19.84	9.21	11.99	13.21	17.64
105377021	0	0	0	0	0.1145	0	0	0
131405	0.09668	0.04692	0.03266	0	0.05922	0.07342	0.03616	0.1107
1233	16.47	23.13	41.8	30.06	22.84	34.78	24.45	18.3
105377022	0.9937	0.3858	3.492	2.511	1.704	1.449	0.5948	0.7589
107986072	0.9526	0.6164	1.287	1.234	0.8753	1.254	0.5939	0.7275
2720	45.82	41.35	25.42	27.74	20.49	28.01	23	29.51
107986073	1.628	1.58	1.493	1.695	0.7836	1.342	1.436	0.9769
643853	7.37	10.42	2.902	3.51	2.033	3.707	3.36	5.293
10491	35.63	25.45	13.19	10.66	7.914	9.941	11.48	13.93
26032	0.8807	0.6217	0.2705	0.2334	0.09809	0.1459	0.1797	0.2446
25827	1.651	1.068	0.909	1.486	0.2622	0.52	0.3431	1.261
7342	29.53	35.89	19.86	22.12	6.795	8.985	12.97	22
23122	24.32	27.36	32.83	30.79	10.79	15.25	19.78	26.09
105377023	0.8757	0.4722	0.9863	0.3782	0.149	0.3547	0.1456	0.2229
10015	42.53	44.69	28.8	29.98	12.14	15.63	12.35	27.14
105377024	1.189	3.693	0.1607	0	0	0.5057	0.9787	1.998
101928114	0	0	0.06475	0	0	0	0	0
102724048	0.05454	0.05294	0.07371	0	0	0	0.0204	0.4165
101928135	0	0	0	0	0	0	0	0
10777	0.05738	0.03182	0.02216	0	0	0	0.0184	0.01252
406916	0	0	0	0	0	0	0	0
6769	0.05527	0	0.0747	0	0.03386	0.1007	0.08271	0
85443	0.0386	0	0	0	0	0	0	0
105377029	0.7622	0	0	0	0	0	0	0.5821
105377030	0	0	0	0	0	0	0	0.463
105377031	4.757	3.357	2.338	1.681	0.5298	0.1313	2.588	3.632
9881	16.09	29.9	20.58	32.84	9.426	11.89	23.92	26.68
9852	26.47	21.3	20.14	24.52	8.22	12.01	10.27	15.33
4292	26.05	25.34	25.3	33.92	11.38	17.81	22.43	25.84
9209	22.9	31.27	19.81	28.65	7.356	12.63	12.27	18.22
112268444	2.191	1.722	1.481	1.825	1.087	1.934	1.757	0.9563
105377642	0	0	0	0	0.1014	0	0	0
152048	8.922	5.603	7.566	9.691	3.054	4.836	8.638	6.68
2803	32.63	34.9	36.14	47.1	16.27	23.15	14.85	32.27
339883	6.52	6.489	6.944	7.981	1.163	1.905	4.446	6.807
3680	0.5888	0.4156	0.217	0.104	0.08197	0.4065	0.02002	0.3679
101928153	0.2407	0.9344	0.3253	0.4678	0	0	0.3602	0
10217	4.684	0.8565	0.6881	0.9236	0.4158	1.196	0.3047	1.763
407015	2.732	0	0	0	0	0	0	0
50853	31.07	15.32	18.23	17.15	6.637	11.86	13.26	18.52
5333	17.1	10.11	13.99	14.93	5.525	7.427	18.49	13.16
9940	5.882	6.678	4.837	4.746	1.547	1.568	2.968	3.263
105377033	3.41	1.986	1.382	1.988	0.4177	0.6214	2.041	1.042
30	23.37	36.47	20.38	20.74	11.45	13.02	14.78	20.21
4615	33.69	64.04	18.81	18.38	16.76	17.38	8.715	35.1
101928234	9.476	2.044	6.83	4.911	3.741	5.245	3.781	8.684
9943	31.39	26.53	40.08	31.73	21.65	27.26	14.53	27.41
9390	0.4212	0.1363	0.09486	0.2729	0.43	0.1279	0.05252	0.1072
9389	0.1365	0.3975	0	0.398	0.04181	0.08293	0.2043	0
9942	0.7619	1.273	0.8142	0.551	0.06512	0.1292	0.4242	1.597
100128640	0.4179	0.3245	0.113	0.4873	0	0	1	0.6383
93	1.941	2.233	2.356	1.875	0.6834	0.9179	1.6	3.816
9941	3.928	6.677	6.561	8.44	1.106	1.615	4.417	6.744
6331	0.04885	0.04742	0.09904	0	0	0	0.01828	0.03731
6336	0	0	0	0	0	0	0	0
105377034	0	0	0	0	0	0	0	0
107986042	0	0	0	0	0	0	0	0
11280	0.02695	0.3138	0.03642	0.05237	0.04952	0.08185	0.08064	0.1646
57599	26.65	34.92	42.97	42.78	20.62	25.48	24.66	47.93
64689	16.23	11.37	6.252	5.694	2.952	3.63	5.105	8.479
199223	12.3	3.98	3.212	3.533	2.369	2.605	1.953	3.844
102466743	31.04	0	4.661	0	6.338	2.095	7.74	5.267
64651	114.6	54.03	98.71	60.54	60.14	72.74	24.24	52.81
101928263	7.175	0.8356	0.9697	0	0.4395	0.4359	0.5368	0.8767
105377035	0	0	0	0	0	0	0	0
165904	0	0	0	0	0.01986	0.0197	0.02426	0
102724104	0.09975	0.3872	0	2.326	0.09165	0.0303	0.1866	0.07617
1524	73.98	50.14	9.407	29.96	15.47	13.84	17.73	31.63
1237	1.843	2.201	3.64	3.031	3.126	1.722	1.167	3.248
105377644	3.268	1.057	1.472	0.5293	1.168	1.572	1.936	1.872
105377037	0.4498	0	0.08684	0.2498	0	0.03904	0.2884	0.5888
54977	15.22	10.24	9.396	8.387	6.976	7.501	10.22	12.91
3921	805.2	545.5	922.6	718.6	971.4	1003	1211	975.9
574040	52.24	38.37	61.06	82.32	25.08	33.45	88.73	71.16
6044	42.35	47.73	48	69.03	23.43	27.39	53.14	45.9
107986075	0.2362	1.834	1.117	0.9183	0.4341	0.2153	0.1767	1.624
105377038	0	0	0	0	0	0	0	0
4336	0	0	0	0	0	0	0	0
105377039	0	0	0	0	0	0	0	0
25924	0.9375	1.019	0.9122	1.531	0.1149	0.524	0.3928	0.9737
440952	1.692	0.5795	0.9414	2.321	0.7315	0.5441	0.6701	0.7599
105377645	0	3.003	1.045	0	0	0.4699	0.5786	0
10289	45.61	34.75	29.09	29.83	23.11	29.78	13.71	39.72
956	0.4194	0.6662	0	0.2964	0.04672	0	0.1141	0.2912
285266	0.619	1.202	0.8366	1.404	0.6952	0.7521	0.8491	0.7879
9045	82.31	53.62	60.52	57.58	77.11	71.12	89.37	81.81
285267	3.724	4.119	1.299	2.412	1.104	1.265	1.977	4.464
253639	0.8873	0.6315	1.079	1.61	0.308	0.3773	0.531	0.9034
285268	6.717	6.005	3.195	4.123	0.9474	1.436	2.265	5.804
105377043	0	0	0	0	0	0	0	0.053
105377045	0	0	0	0	0	0	0	0
1499	106.7	126.6	141.3	136.9	75.9	102.5	87.74	125.2
54986	12.87	14.17	16.11	14.12	4.431	7.179	12.19	14.11
105377046	1.048	0.9042	1.133	1.539	0.1427	0.2264	0.6796	1.21
107986077	4.841	7.689	3.866	1.711	1.348	2.54	1.152	2.353
22906	14.07	11.11	3.662	4.612	1.835	2.301	2.09	5.604
105377048	0	0	0	0	0	0	0	0
885	0	0	0	0	0	0	0	0
131375	0	0	0	0	0	0	0	0
7433	13.25	6.476	4.552	3.651	1.23	2.086	3.611	7.173
100874007	19.76	9.024	11	4.518	3.56	4.237	12.17	17.75
9117	11.45	10.86	14.12	17.78	3.705	6.15	11.27	13.11
51188	7.925	7.549	6.743	7.273	5.124	5.483	5.709	7.509
4820	64	56.66	81.93	76.53	17.28	34.27	36.61	76.17
101928323	22.63	20.34	32.28	35.02	5.904	9.674	27.9	33.92
92999	4.327	4.088	1.708	1.042	0.8209	1.233	0.974	1.462
131377	0	0	0	0	0	0	0	0
57467	0	0	0.118	0	0	0	0	0
100874044	0	0.4116	0	0	0	0	0.1587	0
152206	0.2395	0.5071	0.1765	0.2116	0.04001	0.1587	0.09773	0.266
100874114	0.3797	0.7371	0	0	0	0.2307	0.5682	0
729083	2.814	1.821	1.268	0.9116	0.5746	1.14	0.5264	1.791
25994	14.8	11.9	11.82	19	9.196	9.454	10.25	14.51
1238	0.1407	0.1366	0	0	0	0	0.05264	0.1075
1582	0.05704	0	0	0	0.03494	0	0.04268	0.08712
389114	0.7069	0.2889	0.8046	0.3616	0.2279	0.1808	0.5567	0.9092
100506275	0	0	0	0	0	0	0	0
100506243	0	0	0.4109	0	0	0.1847	0	0
729085	0.1241	0.241	0.08389	0.1206	0.07605	0	0.04644	0.1896
84892	3.103	2.203	1.023	2.5	0.649	1.287	1.812	1.849
107986079	1.138	1.522	0.9913	1.18	0.1394	0.1383	0.4542	1.159
105377051	0	0	0	0	0	0	0	0
105377052	0	0	0	0	0	0	0	0
54861	50.22	57	66.46	79.12	28.19	37.64	54.61	55.58
100873954	26.27	28.2	34.94	39.3	16.09	20.45	30.35	28.57
55129	7.429	6.925	3.857	3.263	1.183	2.473	2.575	4.68
107986080	0.2629	0.4082	0.1421	0.4088	0.06442	0.03194	0.1574	0.08031
51099	13.86	16.94	10.58	10.39	4.352	9.7	3.019	9.797
105377054	0	0	0	0	0	0.09675	0.2383	0.6081
107986081	0	0	0	0	0	0	0	0
406929	0	0	0	0	0	0	0	0
375337	0	0	0.04783	0	0	0	0	0
105377055	0.2754	0	0	0	0	0.1673	0.206	0
285343	5.598	5.4	3.156	3.939	2.23	2.17	2.724	5.088
102724231	1.101	0.675	0.1566	0.2253	0.1775	0.176	0.08672	0.3541
100506319	0.4858	0.9431	0	0.4721	0	0	0.3635	0
353274	5.369	4.699	3.302	3.345	0.8503	1.303	2.558	4.959
101928529	0.6912	0	0	0.4478	0	0.14	0.1724	0
285346	5.693	8.055	3.782	7.69	2.128	2.345	6.426	7.959
55888	1.366	1.53	0.284	0.919	0.6437	0.8299	1.612	1.444
112840933	5.997	0.8955	0.6235	4.483	0.2826	0.5605	0.6903	1.409
110354863	2.235	2.381	1.363	2.172	0.5845	0.9274	1.55	2.207
285349	0.4327	0.35	0.09747	0.4205	0	0.02191	0.1349	0.2203
100874094	0.3377	0.6555	0	0	0	0.4103	1.011	0
10168	2.248	2.395	1.371	2.185	0.5879	0.9329	1.559	2.22
7584	4.67	6.145	2.246	4.615	0.6787	2.26	2.961	3.868
101928592	0.5517	0.357	0	0	0	0	0.2752	0
91392	3.035	3.848	2.009	2.649	0.8348	1.995	2.827	1.608
105377056	0.7148	0.7929	0.276	0	0	0.1241	0.5348	0.6239
115560	1.368	0.9659	0.4203	0.3627	0.2667	0.2645	1.443	0.475
57456	20.49	15.91	13.96	15.13	8.057	9.659	12.72	15.27
56992	0.4946	0.3693	0.3599	0.9614	0.8157	0.5085	0.3985	0.4068
693149	4.476	0	12.1	4.35	8.225	4.079	6.697	6.836
131616	12.7	8.359	9.312	8.37	6.727	7.064	11.6	15.46
7047	1.372	1.39	0.4032	0.4638	0.1827	0.2175	0.2232	1.458
51304	10.22	9.727	5.339	6.535	2.87	3.957	4.433	6.582
23016	10.02	14.75	13.42	17.96	6.295	6.873	12.28	11.34
7123	2.066	1.114	0.6204	1.338	0.5624	0.8367	0.2576	1.052
64866	0.4702	1.108	0.1362	0.6527	0.08229	0.1428	0.1508	0.2565
101928636	0	0	0.06444	0	0	0	0	0
25907	0	0	0	0	0.07073	0	0	0.1763
105377061	0	0	0	0	0	0	0	0
105377062	0	0	0	0	0	0	0	0
23395	9.124	9.393	10.03	11.7	3.711	5.924	9.811	10.38
100885795	1.929	0.881	1.227	1.544	0.139	0.4136	0.9338	1.906
8994	10.11	10.39	4.535	4.388	1.402	1.935	3.679	6.542
644714	13.72	15.98	8.529	8.355	2.409	3.556	5.338	10.9
100189103	5.764	5.594	0	5.601	1.765	3.501	10.78	0
22908	39.33	41.08	43.33	58.62	14.66	16.08	24.12	38.58
54716	0.3381	0.06563	0	0.06571	0.08284	0.04108	0.07589	0.1549
107986082	0.04221	0	0	0	0	0	0.06316	0
107986083	1.263	0.6687	0.776	1.116	0.2814	0.6278	0.6873	0.7015
54585	3.881	3.973	2.709	3.813	1.385	1.632	2.201	2.866
10803	6.574	3.132	3.473	4.762	0.4027	0.6898	2.683	3.834
79443	14.09	16.2	9.969	15.76	4.519	6.454	10.33	10.61
10663	10.35	7.239	9.772	12.72	3.264	4.901	9.737	7.556
105377063	2.068	1.003	0	0	0.6332	0	1.934	0
2829	0.8139	0.395	0.9167	0.9887	1.132	1.319	0.1776	0.4403
105377067	0.08365	0.3247	0.113	0	0	0	0	0
1230	88.33	35.96	15.47	13.44	17.73	15.7	7.554	21.74
1232	0.7543	0	0	0.1333	0.294	0.04166	0.1026	0.1047
729230	72.86	81.81	26.13	20.38	21.98	31.46	48.17	55.12
102724297	7.079	1.288	5.082	5.159	8.808	11.02	3.144	5.068
1234	5.574	5.689	2.407	7.594	3.414	2.409	5.245	2.984
9034	53.41	18.15	62.44	61.1	61.08	88.85	10.96	27.54
105377068	2.01	0.1345	1.405	1.212	0.552	1.263	0.05186	0.3176
4057	0	0	0.08114	0.8168	0.07355	0.1459	0.04492	0
83597	0	0	0	0	0	0	0	0
79442	0.03954	0.1535	0.2672	0	0.02422	0	0.1775	0.1812
83598	0	0	0	0	0	0	0	0
6997	0	0	0	0	0	0	0	0
100132146	0	0	0	0	0	0	0	0
259173	4.318	3.717	6.983	3.336	1.848	2.854	6.704	7.285
259236	1.012	0.1511	0.947	0.3026	0.2385	0.473	1.573	1.07
29122	0.3159	0	0	0	0	0	0	0.2412
100287362	0.2147	0.4167	0	0	0	0	0	0
377047	0	0	0.3005	0	0	0	0	0
100288960	0	0	0	0	0	0	0	0
729756	0	0	0	0	0	0	0	0
339906	0	0	0.1531	0	0	0	0	0
4634	0	0	0	0	0	0	0	0
5745	0.04396	0	0	0	0	0	0	0
151903	7.241	6.349	3.503	5.398	2.52	3.099	4.494	5.436
23218	65.53	45.8	17.94	31.86	6.955	8.336	10.48	23.09
100129354	6.028	2.825	2.809	4.444	1.019	0.7577	2.955	2.54
29072	42.64	47.51	31.4	38.89	11.25	14.13	20.02	39.83
