GeneID	GSM2228986	GSM2228987	GSM2228988	GSM2228989	GSM2228990	GSM2228991	GSM2228992	GSM2228994	GSM2228995	GSM2228996	GSM2228997	GSM2228998	GSM2228999	GSM2229000
7260	10.29	7.439	5.924	8.438	6.072	6.292	8.149	4.325	6.901	7.641	5.662	12.08	5.474	6.686
51112	3.812	3.739	4.147	3.604	3.356	3.465	2.652	1.64	2.783	2.922	2.718	3.268	2.05	3.405
55256	28.48	9.019	8.071	25.8	6.053	5.205	4.82	1.139	4.969	2.097	1.291	4.889	1.693	1.894
246243	14.84	3.797	3.321	16.9	3.008	3.437	12.45	4.382	11.96	3.874	3.723	9.941	3.002	4.593
100506054	1.536	0.9882	0.5321	3.451	0.7334	0.5267	2.205	0.4213	2.325	0.9671	0.7273	1.78	1.013	0.821
6201	1561	753	536.6	1805	435.8	397.8	788.9	262.2	815.4	390	291.4	897	347.9	457.1
78989	0	0.04576	0	0	0.05482	0	0	0.004829	0	0.0266	0.02381	0	0.04907	0.007712
55821	0	0	0	0	0.01308	0	0	0	0	0.001587	0.01563	0.006579	0	0
105373393	0	0	0	0	0	0	0	0	0	0	0.0665	0	0	0
728597	0.04182	0.005512	0.005955	0	0.01981	0	0	0	0	0.002136	0.06884	0	0	0
100505964	0	0	0	0	0	0	0	0	0	0	0.01574	0	0	0
105373394	0	0	0	0	0.01815	0	0	0	0	0	0.03154	0	0	0
105373395	0	0	0	0	0.007497	0	0	0	0	0	0.006514	0	0	0
105373397	0.2827	0.006687	0	0	0.008011	0.004103	0	0	0	0	0.02552	0	0	0
107985841	0	0	0	0	0	0	0	0	0	0	0.00762	0	0	0
727982	0	0.005126	0	0	0.02047	0	0	0	0	0	0.01423	0	0	0
105373398	0	0	0	0	0	0	0	0	0	0.02616	0.04685	0	0	0
105373399	0	0	0	0	0	0	0	0	0	0	0.01401	0	0	0
107985842	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985843	0	0	0	0	0.02053	0	0	0	0	0	0.005947	0	0	0
102723818	0	0	0	0	0.01559	0	0	0	0	0	0.01355	0	0	0
6664	0	0	0	0	0.02796	0	0	0	0	0.00118	0.06444	0	0.004353	0
112268411	0	0	0	0	0.04682	0	0	0	0	0	0.01808	0	0	0
105373400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150622	0.002503	0	0.0008318	0	0.01199	0	0	0	0	0	0.01522	0	0.0008255	0
102465693	0	0	0	0	0	0	0	0	0	0	0.1339	0	0	0
400940	0.05147	0.007915	0	0	0.01264	0	0	0	0	0	0.005492	0	0.002829	0
105373401	0	0	0	0	0	0	0	0	0	0	0.03094	0	0	0
101929390	0	0	0	0	0.0104	0	0	0.002749	0	0	0.01582	0	0	0
105373402	0	0	0	0	0.04449	0	0	0	0	0	0.07731	0	0	0
107985844	0	0	0	0	0.009852	0	0	0	0	0	0.00428	0	0	0
107985845	0	0	0	0	0.006597	0	0	0	0	0.01921	0.02293	0	0	0
102800315	0	0	0	0	0	0	0	0	0	0	0.01617	0	0	0
102800314	0	0	0	0	0	0	0	0	0	0	0.0138	0	0	0
102466235	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400941	0.237	0.05788	0.009265	5.254	0.1849	0.6234	0.8192	0.1303	0.518	0.04985	0.2097	0.465	0.1011	0.2601
105373404	0.3071	0	0.02551	2.492	0.1697	0.956	1.762	0.1794	2.004	0.1098	0.3932	0.8534	0.1772	0.5252
104326052	1.071	0.09884	0.07119	17.34	1.434	2.991	23.02	3.852	22.55	3.741	4.366	12.15	2.932	5.797
129607	3.099	0.461	0.1885	110.2	7.93	12.22	270.6	44.9	301.8	66.88	75.76	175.3	44.82	87.29
91543	1.446	0.2432	0.09288	152.5	3.91	7.066	1711	289.5	2184	302.8	356.6	781	166.7	360.1
386597	0.02531	0.1459	0.008409	0.0893	0.4195	0.02865	1.104	0.1725	1.525	0.751	0.1782	0.5251	0.3171	0.1731
9781	0.1756	0.4056	0.04092	0.3444	0.3583	0.04518	1.033	0.1061	1.609	0.5296	0.2533	0.5451	0.1996	0.1525
101929452	0.1121	0.2327	0	0	0.1652	0	0.4632	0	1.351	0.06013	0.03589	0.08309	0.01848	0
107985847	0.006736	0.01709	0.001119	0	0.0335	0	0.01237	0	0.003382	0.004817	0.01294	0.004992	0.005553	0
105373406	0.01237	0	0	0	0.02279	0	0	0	0	0.006636	0.009902	0	0.00408	0
100506274	0	0	0	0	0.01181	0	0	0	0	0.02292	0	0	0.02114	0
105373407	0	0	0	0	0	0	0	0.0622	0	0	0	0	0	0
101929510	0	0.003168	0	0	0.01012	0	0	0	0	0.004911	0.01539	0	0	0
107985848	0	0.09468	0	0	0.0189	0	0	0	0	0	0.01642	0	0	0
101929531	0.0306	0.08188	0.05288	0.1469	0.1218	0.03811	0.00562	0.01192	0	0.004377	0.01763	0	0.01413	0.003807
105373408	0	0	0	0	0	0	0	0	0	0.01838	0.06581	0	0	0
101929861	0	0	0	0	0	0	0	0	0	0	0.01415	0	0	0
105373409	0	0	0	0	0	0	0	0	0	0	0.04539	0	0.01559	0
101929551	0	0	0	0	0.0594	0	0	0	0	0	0.05161	0	0	0
339788	0	0	0	0	0.01011	0	0	0	0	0.004906	0.01318	0	0.004525	0
339789	0.008766	0.1173	0.04078	0.03712	0.09689	0.01985	0.1207	0.003414	0.08802	0.05015	0.0449	0.07796	0.03469	0
101929567	0.01008	0	0.01117	0	0.02229	0.01332	0.05555	0.01047	0.06412	0.05889	0.03658	0.1196	0.05653	0.04181
105373411	0	0	0	0	0.02006	0	0.12	0.02969	0.08748	0.09345	0.08715	0.04843	0.05746	0.04064
100506299	0.2266	0.01743	0.05648	0.1866	0.1322	0.08553	0.0867	0.103	0.1138	0.1553	0.09068	0.196	0.1308	0.1997
3398	24.31	7.059	10.08	42.16	40.55	18.53	231.7	72.28	365.5	210.6	115.7	371.3	214.6	202.1
107985849	0.2757	0	0	0	0	0.1171	0	0	0	0	0.06619	0	0	0
57498	13.65	2.772	1.57	19.64	2.249	2.088	13.71	2.192	15.62	3.367	2.571	9.77	3.124	4.878
129642	0.3797	0.1224	0.1262	0.3018	0.1114	0.04381	0.4433	0.07177	1.44	0.3809	0.269	1.62	0.8083	0.7451
105373414	0	0	0	0	0.01622	0	0	0	0	0.001574	0.01128	0	0	0
105373416	0	0	0	0	0.01175	0	0	0	0	0.005702	0.01021	0	0.005259	0
105373415	0	0.06761	0	0	0.03857	0	0	0	0	0	0.06702	0	0.006904	0
105373417	0	0	0.02098	0	0.01163	0	0	0	0	0	0.05053	0	0	0
100506317	0.4571	0.1349	0.1154	2.142	0.1212	0.207	0	0.00712	0	0.01961	0.04682	0.0271	0.03014	0
8853	5.32	1.309	1.18	4.423	1.472	1.171	0.153	0.03482	0.2204	0.06248	0.121	0.2139	0.126	0.1264
107985851	0.2355	0.06595	0.07265	0.724	0.1394	0.1618	0.01544	0.006549	0	0.00902	0.0323	0.006232	0.01664	0.03138
9270	10.11	3.395	2.35	13.97	2.659	2.104	8.924	1.905	12.24	3.213	2.981	8.213	2.718	4.011
51692	37	8.621	4.709	88.69	8.124	8.748	70.81	9.917	96.16	15.65	12.92	54.98	15.35	24.13
285148	10.11	2.523	1.718	15.01	1.626	1.701	10.92	1.985	13.39	2.89	2.277	9.06	2.752	3.676
6868	16.97	3.452	2.55	32.66	3.047	3.117	25.27	7.465	30.07	5.545	5.427	13.88	4.616	7.545
107985850	2.781	1.958	0.7294	4.958	0.4852	0.1657	7.928	0.5129	3.086	0.3663	0.2342	1.085	0.193	0.09103
101929643	0.05012	0.03468	0.03747	0.2122	0.0277	0.02128	0.4257	0.05856	0.39	0.07168	0.1003	0.1672	0.05371	0.1091
10971	128.5	26.14	19.61	239.1	21.61	22.74	293.3	49.24	457.2	103	82.62	250.3	100.6	121.2
105373418	0	0	0	0	0.03807	0	0	0	0	0	0	0	0	0
105373419	0	0	0	0	0.01713	0	0.2561	0	0	0	0.02976	0	0	0
100996549	0	0	0	0	0.03606	0	0	0	0	0	0.05222	0	0	0
105373421	0	0	0	0	0.0123	0	0	0	0	0	0.005343	0	0	0
9014	16.73	2.765	2.036	44.27	3.502	3.782	33.57	4.62	45.34	6.555	6.453	21.83	5.657	8.914
105373422	0.1623	0.09214	0.1493	1.092	0.1426	0.1625	0.1948	0.07778	0.2883	0.07141	0.1438	0.1943	0.05351	0.1475
29841	0.007343	0.02032	0.01708	0.01036	0	0.01247	0.3978	0.08007	0.5604	0.147	0.181	0.4136	0.1477	0.2146
107985852	0	0	0	0.3156	0	0	0	0	0	0.02284	0.03068	0	0	0
112268412	0.304	0.2271	0.05773	0.2861	0.09068	0.04098	0.3323	0.02819	0.1163	0.04659	0.03244	0.07511	0.04297	0.04502
101929882	0	0.6329	0.1227	0.2234	0.2333	0.1195	0	0	0.05299	0.0566	0.1013	0.03911	0.0522	0.03282
8462	2.618	1.698	0.3902	1.589	0.481	0.172	1.909	0.2744	2.906	1	0.5682	1.464	0.7107	0.7991
192668	0	0	0	0	0.0161	0	0	0	0.01097	0.07032	0.07345	0.02429	0.09728	0
6241	0.01965	0.07858	0.05224	0	0.04344	0.01854	0.5413	0.07398	0.25	0.1944	0.1531	0.2865	0.1577	0.2811
100422929	0	0	0	0	0.1887	0	0	0	0	0	0	0	0	0
105373424	0	0	0	0	0	0	0	0	0.09446	0.01345	0.04818	0	0	0.0117
101929691	0.08136	0.08132	0.004506	0	0.02498	0.01535	0.01245	0.02112	0.02723	0.01454	0.04774	0	0.01789	0
3241	1.852	2.327	2.491	1.146	2.491	2.102	0.5565	0.3378	0.2847	0.5348	0.5696	0.5687	0.2989	0.6398
4953	227.8	68.35	49.66	190.9	23.02	23.16	176.5	41.96	219.8	48.1	44.89	159.1	40.84	67.21
100302743	66.19	200.9	64.89	13.26	57.94	40.93	25.87	75.29	17.33	44.99	47.34	52.13	91.56	130.7
101929715	0.3705	0.06216	0.1679	0.7607	0.04964	0.07626	0.402	0.05247	0.4397	0.2529	0.1509	0.3745	0.2666	0.1257
105373426	0	0	0	0	0.003124	0	0	0	0	0	0.04342	0	0.002796	0
79954	7.897	1.895	1.154	14.19	1.663	1.81	15.36	2.635	21.08	3.616	3.202	12.34	3.176	4.524
106479524	0.3274	0.07224	0.07095	0.2411	0.09964	0.1128	0.1438	0.08315	0.01429	0.08144	0.1367	0.0422	0.06572	0.06198
245973	20.46	4.269	2.92	46.18	5.015	5.248	15.44	9.375	15.16	5.858	5.094	9.796	3.645	4.009
105373428	1.827	0.3493	0.4511	1.99	0.3559	0.3547	0.3595	0.244	0.6291	0.1587	0.1421	0.1161	0.0947	0.2436
10130	110.7	33.32	19.68	209.4	29.03	30.37	103.9	57.16	106.5	33.93	29.41	87.92	25.51	33.97
101929733	3.272	0	0.1066	0	0	0.109	0	0	0	0	0.02054	0.2378	0	0
3754	0	0	0	0	0.02388	0	0	0	0	0	0.1369	0	0	0
285150	0	0	0	0	0.02678	0.01029	0	0.007076	0	0.01299	0.01163	0	0	0
130813	0.1174	0.06429	0.08286	0	0.03107	0.03114	0.03367	0.01714	0.03682	0.02229	0.02348	0.01359	0.03507	0.03421
130814	9.013	2.15	1.329	11.07	1.309	1.164	5.993	0.8372	8.084	1.994	1.403	4.537	1.662	1.745
9475	10.12	1.808	1.054	19.06	1.588	1.801	11.51	1.881	18.76	2.576	2.489	7.911	2.317	3.973
100874055	0	0	0	0	0.02469	0	0	0	0	0.01597	0.0143	0	0	0
105373429	0.02601	0.03	0	0	0.01677	0.003681	0.04776	0.01266	0	0.006975	0.01873	0.01928	0.002144	0.01618
1876	2.706	0.599	0.5059	6.674	0.635	0.6537	7.585	1.123	9.352	1.795	1.64	4.356	1.243	1.626
9687	0.007523	0.002603	0.003125	0.08229	0.02009	0.003194	0.006907	0.001465	0.01511	0.006052	0.03251	0.01254	0.004341	0.002339
100616469	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23620	0	0	0	0	0.05243	0	0	0	0	0.006361	0.09681	0	0	0
23175	10.84	2.952	2.269	17.63	3.409	3.319	6.868	0.8326	5.82	1.365	1.184	5.843	1.398	2.289
100506405	0.1964	0	0	0	0.02067	0	0	0	0	0	0.03592	0	0.009251	0
101929752	0.07473	0	0.005731	0	0.02541	0	0	0	0	0.004111	0.03312	0	0.003791	0
100422862	0.3623	0.3343	0.2408	0.5114	0	0.4102	0.6653	0	0.3638	0.1295	0.3479	0.2685	0	0
105373430	0.1221	0.01409	0	0	0.0225	0.008642	0.01402	0	0	0	0.02932	0	0.01007	0.009495
100422996	0	0	0	0	0	0	0	0	0	0	0.3522	0	0	0
100506457	0.04276	0	0	0	0	0	0.02945	0.4205	0.1288	0.06498	0.08897	0.02377	0.01058	0.05984
105373433	0	0	0	0	0.01972	0	0	0.01042	0	0	0.0257	0	0	0
105373432	0	0	0	0	0	0	0	0.01848	0	0	0	0	0	0
100500884	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373431	0	0.02613	0	0	0.0313	0	0	0	0	0	0.01813	0	0	0
107985853	0	0	0	0	0.03154	0	0	0.004168	0	0.003826	0.04111	0	0.003529	0
28951	0.7144	0.7089	0.6226	0.1998	0.7772	0.2442	6.368	0.5118	6.24	0.8434	0.6515	2.203	0.2911	0.5743
100422986	0	0	0	0	0.1403	0	0	0	0	0	0.1219	0.8469	0.2512	0
100506474	0	0	0	0	0.03941	0	0	0	0	0.005464	0.009784	0	0	0
105373436	0	0	0	0	0.01217	0	0	0	0	0.002362	0.02326	0	0	0
105373484	0	0	0	0	0	0	0	0	0	0	0.02574	0	0.006628	0
105373437	0	0	0	0	0.02821	0	0	0	0	0	0.06127	0	0	0
105373485	0	0	0	0	0.002632	0	0	0	0	0.005109	0.01144	0	0	0
105373438	0	0	0	0	0.0211	0	0	0	0	0	0.04034	0	0.003778	0
107985854	0	0	0	0	0.02666	0	0	0	0	0	0.005792	0	0	0
100499171	0	0	0	0	0.009373	0	0	0	0	0.006065	0.02172	0	0	0
151354	0	0	0.00107	0	0.01305	0	0	0	0	0.002303	0.03299	0	0.004249	0
51594	27.38	6.771	3.75	38.7	5.272	5.795	29.07	6.799	32.46	7.166	6.122	21.81	5.966	10.23
105373440	0.07404	0.008539	0.03075	0	0.04774	0.01048	0	0.01442	0.1301	0.03309	0.05925	0.04116	0.03052	0
1653	67.48	10.69	6.549	166.9	11.76	12.05	154	20.42	230.8	30.29	24.66	112.9	26.37	41.35
101926966	0	0	0	0	0	0	0	0	0	0	0.01017	0	0.005236	0
103752554	0	0	0	0	0.03157	0	0	0	0	0	0.02743	0	0.00942	0
10408	0	0.03184	0.05046	0	0.04069	0.01563	0	0	0	0	0.02651	0	0	0
4613	0.1016	0.0844	0.2195	0	0.04493	0.01726	0	0.01187	0	0.007268	0.0976	0	0.003352	0
104797537	0	0	0	0	0	0	0	0	0	0	0.04832	0	0	0
105373443	0	0	0	0	0.02814	0	0	0	0	0	0.08556	0	0	0
107985855	0	0	0	0	0.01732	0.0133	0	0	0	0.008404	0.04514	0	0.02325	0
105373444	0.0218	0	0.07243	0	0.04818	0.02468	0	0	0	0	0.04186	0	0.007188	0
81553	46.59	9.636	5.631	67.66	4.353	5.897	74.21	10.72	108.9	23.98	12.44	67.05	24.65	27.48
107985806	0	0	0	0	0	0	0	0	0	0	0.01331	0	0	0
105373447	0	0	0	0	0	0	0	0	0	0	0.07123	0	0	0
105373448	0	0	0	0	0.06401	0	0	0	0	0	0	0	0	0
729475	0	0	0	0	0.01174	0	0	0	0	0	0.01311	0	0	0
7447	0.9837	0.1576	0.1067	1.783	0.1221	0.2345	0.3233	0.121	0.4783	0.1629	0.09612	0.1919	0.08195	0.08373
79677	101.3	16.96	9.158	374.5	18.49	29.78	64.55	12.84	84.76	17.14	9.92	35.33	14.99	16.45
348654	7.483	1.221	0.8612	25.86	1.739	2.734	11.31	1.882	12.7	2.808	1.808	6.027	2.306	2.034
105373449	0.3943	0.1259	0.03024	2.43	0.09777	0.1588	0.5987	0.07382	0.4112	0.07591	0.05097	0.3147	0.05001	0.05188
343930	0	0	0	0	0.02452	0	0.1833	0.1901	0.08912	0.08726	0.02841	0	0.06585	0
112267888	0	0	0	0	0.0341	0	0	0	0	0	0.02963	0	0	0
3790	0.09173	0.02821	0.006773	0.446	0.04506	0.005769	0.1591	0.04763	0.3275	0.05102	0.08808	0.423	0.1613	0.05071
105373451	0	0	0	0	0.01369	0	0	0	0	0	0.006609	0.00612	0	0
105373454	0.001976	0	0	0	0.01456	0	0	0	0.001984	0.001413	0.01644	0	0	0.001229
100526794	10.91	1.715	1.318	21.72	2.018	2.358	10.73	1.82	15.52	2.389	2.304	7.479	2.161	3.043
57665	20.21	4.006	3.885	40.43	5.262	5.746	20.13	4.339	29.41	6.047	5.98	14.06	4.729	6.444
105373456	2.255	0.4389	0.4981	2.342	0.3785	0.3598	0.9396	0.3331	0.7065	0.3545	0.3097	0.4296	0.1186	0.1542
93034	0.8253	0.1974	0.2031	0.8341	0.1839	0.1903	0.5332	0.127	0.532	0.08743	0.1239	0.2341	0.02016	0.05703
400945	1.524	0.1125	0.1317	0.3227	0.07862	0.1812	0.3919	0.01187	0.6582	0.02725	0.04391	0.1695	0.03519	0.06637
105373455	0.3918	0.08199	0.04966	0.4333	0.04762	0.07774	0.07046	0.02045	0.1582	0.02311	0.03491	0.05389	0.01066	0.01759
100616307	0	0	0.1282	0	0	0	0	0	0	0.138	0	0	0.1272	0
130497	0	0	0	0	0.0431	0	0	0.003797	0	0	0.06242	0	0	0
101928196	0	0	0	0	0	0	0	0	0	0	0	0.04645	0	0
105373458	0	0	0	0	0.005018	0	0	0	0	0	0.03052	0	0	0
105373460	0	0	0	0	0.002825	0	0	0	0.03849	0.005482	0.02945	0.005682	0.01264	0.004769
105373459	0.009753	0	0	0	0.02875	0	0.08955	0.003798	0.2448	0.01046	0.06556	0.04337	0.009649	0.03033
105373461	0	0	0	0	0	0.02599	0.04216	0	0.1383	0.01642	0.05879	0.06806	0	0
400946	0.5617	0.1864	0.1899	0.01391	0.2033	0.1283	0.4343	0.08442	0.7124	0.1233	0.08516	0.6646	0.09748	0.2329
130502	14.21	3.423	3.84	12.57	0.9654	1.197	4.754	1.869	6.214	1.863	1.496	2.925	1.166	2.435
57539	3.575	0.8245	0.5098	4.855	0.7081	0.649	4.253	0.7354	5.202	0.9088	0.7205	2.993	0.7061	1.083
101928222	0.155	0.01192	0	0	0.1047	0.02925	0	0	0	0	0.04135	0	0.01704	0.01607
4148	0.01162	0.00536	0	0	0.00428	0	0.06401	0	0	0.004154	0.03347	0	0.007663	0
9741	168.7	44.56	37.85	137.5	16.45	21.66	85.35	46.29	86.68	33.31	29.73	43.23	23.99	33.37
105373463	0.6209	0.2864	0.2813	0.239	0.06932	0.1065	0.19	0.2271	0.05668	0.08745	0.06023	0.1394	0.1241	0.3511
107985807	0	0	0	0	0.02314	0	0	0	0	0.01123	0.03016	0	0	0
6382	0.008117	0.007489	0.06743	0	0.02093	0.02757	0.01491	0.3572	0.008151	0.08997	0.291	0.02406	0.01606	0.07068
23369	14.71	2.554	1.704	17.12	2.08	2.562	13.63	4.395	15.16	2.39	2.71	6.278	1.84	4.013
105373465	0	0	0	0	0.01502	0	0	0	0	0.003645	0.006527	0	0.003362	0.006341
388	1.393	1.401	1.977	2.303	7.764	2.224	0.2766	0.4839	0.1512	0.4577	0.5424	0.4093	0.4677	0.3981
107985856	0	0	0	0	0.03973	0	0	0	0	0	0.00863	0	0	0
102724948	0	0	0	0	0.01909	0	0	0	0	0	0.02074	0	0	0
64342	0.4199	0.6283	0.5265	0.7473	0.6537	0.5146	0.5699	0.4081	0.3629	1.116	0.9689	1.069	0.7958	1.051
100874343	0	0.09137	0	0	0.05473	0.05605	0.2273	0.03857	0	0.05311	0.0634	0.07339	0	0
105373466	0.2028	0.2339	0.3369	0	0.2615	0.1722	0.0931	0.07897	0	0.07251	0.1623	0	0.1003	0.1261
151449	0.234	0.09761	0.03515	0.05883	0.06614	0.09436	0.1383	0.03246	0.1352	0.05158	0.05747	0.1045	0.02643	0.07378
60526	13.52	2.661	1.369	34.04	2.136	2.094	23.42	2.093	30.97	3.574	2.553	16.68	3.42	4.651
101928271	0	0	0	0	0.01461	0	0	0	0	0	0.006348	0	0	0
338	0	0	0	0	0.007751	0	0	0.0008193	0	0.001504	0.02155	0.001559	0	0
100129278	0.01843	0	0.004899	0	0.01086	0	0.01354	0	0	0.001318	0.009439	0	0	0
105374317	0	0	0.001939	0	0.0043	0	0.005358	0	0	0	0.00934	0	0.003849	0
105374318	0	0	0	0	0.004419	0	0	0	0	0	0.01536	0	0	0
100507562	0	0	0	0	0.03368	0	0	0	0	0	0	0	0	0
107984020	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929230	0.00951	0	0	0	0.01752	0	0	0	0	0.0034	0.02587	0	0	0
645949	0	0	0	0	0.02058	0	0	0	0	0.004994	0.02235	0	0	0
105374320	0	0	0	0	0.1376	0	0	0	0	0.02055	0.1747	0	0.02842	0
105374322	0.04935	0	0	0	0.02727	0	0	0	0	0	0.05529	0	0	0
102723362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985857	0	0	0	0	0	0	0	0	0	0	0.07429	0	0	0
101929251	0	0	0	0	0.03012	0	0	0	0	0.007308	0.02617	0	0	0
107985792	0	0	0	0	0.03219	0	0	0	0	0	0.02238	0	0	0
107985859	0	0	0	0	0.01024	0	0	0	0	0	0	0	0	0
107985858	0	0	0	0	0.01345	0	0	0	0	0	0.01752	0	0.009026	0
102723389	0	0	0	0	0.01676	0	0	0	0	0	0.02288	0	0	0
105374323	0	0.0263	0.002706	0	0.006001	0	0	0	0	0.002912	0.02346	0	0.002685	0.005065
114818	0.3299	0.1739	0.205	0.5806	0.1105	0.1407	0.1652	0.07175	0.271	0.1241	0.1179	0.1365	0.1003	0.07728
105374325	0	0	0	0	0.007678	0	0	0	0	0.001863	0.008339	0	0	0
102723401	0	0	0	0	0.01903	0	0	0	0	0	0.01654	0	0	0
54454	15.01	2.606	2.1	27.29	2.426	2.742	10.61	1.636	13.03	2.601	1.489	6.56	2.66	2.668
165324	8.214	2.429	1.858	16.78	1.745	1.979	16.01	3.734	19.74	5.004	4.714	9.763	4.361	6.924
388931	0.08214	0.096	0.05823	0.01546	0.1029	0.08369	0.2162	0.1002	0.09348	0.0842	0.1508	0.1623	0.08307	0.1567
80304	3.427	0.8164	0.503	10.74	1.72	1.803	14.47	2.39	19.03	4.354	3.801	13.16	3.891	5.644
2281	7.144	0.9159	0.7094	15.81	0.7209	0.8459	13.41	1.796	19.26	2.74	3.257	8.327	2.532	4.298
51639	137.4	39.85	23.72	229.1	27.64	25.26	182.8	43.15	252	46.73	40.68	145	47.15	75.76
375190	13.21	2.561	2.139	11.99	1.81	2.169	5.472	1.395	6.144	2.15	1.743	4.114	1.977	2.173
9540	1.605	1.27	0.8839	2.136	0.8575	0.6555	5.727	1.558	7.726	7.306	4.415	9.467	5.675	6.511
375189	0.569	0.2066	0.2213	1.025	0.2052	0.1439	0.5335	0.09901	0.4984	0.2121	0.2054	0.4396	0.1437	0.1807
105374328	0.5505	0.03763	0.06775	0	0.09014	0.05771	0.2434	0	0.1024	0	0.02611	0.06045	0.006724	0
653140	0.3583	0.1202	0.05953	0.02299	0.108	0.05532	0	0.01269	0.04907	0.04659	0.0782	0	0.005371	0.02026
50618	23.65	4.992	3.266	40.52	3.833	4.148	24.85	3.749	34.92	5.924	4.318	18.68	5.53	8.343
105374329	0	0	0	0	0.007894	0	0	0	0	0.007661	0.03086	0	0	0
8648	35.25	8.645	5.639	27.88	4.463	4.88	28.93	6.154	41.92	9.084	7.163	27.51	7.964	12.6
391356	68.46	24.34	19.59	82.77	14.04	13.73	25.27	6.331	39.95	12.98	9.493	26.91	13.2	17.74
105369164	0.8982	0.5737	0.375	2.015	0.2036	0.2998	0.3806	0.02691	0.6938	0.08234	0.06635	0.3072	0.09873	0
79172	5.319	3.032	2.653	6.883	2.495	2.286	4.262	1.471	4.197	2.807	2.301	5.407	2.193	3.146
109	5.394	4.223	3.303	5.292	2.581	2.357	3.605	1.49	2.93	2.942	2.253	6.419	2.965	3.045
105377626	0.4118	0.7192	0.7819	0	0.1951	0.1165	0.162	0.05728	0	0.05259	0.09416	0.2834	0.0679	0.1098
51277	4.817	1.091	0.6909	4.624	0.5993	0.71	3.891	0.6915	3.698	0.7557	0.8195	2.356	0.5874	0.9155
729723	0.1716	0.1847	0.2725	0.05383	0.1382	0.1331	0.05836	0.1064	0.02553	0.07272	0.07935	0.0424	0.05659	0.1305
22979	0.1516	0.03412	0.04792	0.07307	0.05994	0.0607	0.04074	0.03888	0.06684	0.03702	0.07102	0.08222	0.04512	0.0598
5443	0.3399	1.291	1.8	0	1.23	1.788	0.257	1.534	0.3814	1.551	2.093	0.2223	1.075	1.815
106144568	0.1275	0.08823	0.1059	0	0.07046	0	0	0.09931	0	0	0.3061	0	0.1051	0.119
1788	3.998	1.873	1.831	5.664	1.542	1.376	5.603	1.193	5.249	3.266	2.194	6.282	2.78	3.479
100302246	0	0.3343	0.1204	0	0.6674	0.6152	0	0.2822	0	0.5182	0.3479	0	0.2389	0
1838	0.3407	0.2667	0.1738	0.3255	0.2016	0.1909	0.2275	0.07774	0.2557	0.1341	0.1377	0.2653	0.09306	0.122
101929272	0.1641	0.06436	0.01636	0.0695	0.05745	0.04645	0.1959	0.01598	0.4203	0.1262	0.07356	0.371	0.1001	0.1838
105374332	0.7336	0.04834	0.1219	0.07396	0.0193	0	0.1443	0	0.05261	0.01873	0.03354	0.03883	0.06911	0.06518
55252	6.213	1.568	1.007	10.18	1.531	1.921	6.466	1.271	7.418	1.343	1.392	4.31	1.102	2.23
3797	0.2075	0.2847	0.1485	0.5406	0.2685	0.2288	0.6154	0.2072	0.3739	0.6067	0.4614	0.7964	0.3982	0.5889
10890	65.69	15.35	9.97	109.6	13.98	14.99	115.9	24.17	191.8	38.91	30.8	106.9	38.83	49.93
105374333	4.971	1.013	0.6018	6.581	0.3691	0.4798	5.696	3.001	8.125	1.199	1.369	3.284	0.8513	1.39
150946	0.4419	0.4116	0.2937	0.2354	0.1782	0.1581	0.3101	0.1201	0.4186	0.2802	0.2976	0.3121	0.132	0.3086
3030	111.3	37.35	25.77	128.8	20.72	23.22	87.47	20.93	96.65	32.45	23.28	85.59	25.45	42.08
3032	54.75	16.09	9.621	70.81	11.75	11.37	54.38	13.49	60.68	20.76	13.61	47.16	16.81	20.5
105374334	0.2594	0.06674	0.09283	0.4929	0.1029	0.08189	0.2657	0.0816	0.3457	0.07849	0.03833	0.3439	0.0658	0.04965
165082	0.3749	0.3167	0.3177	0.2854	0.2235	0.2003	0.5028	0.7874	0.4441	0.4488	0.4476	0.4652	0.2431	0.4637
85465	10.45	1.985	1.513	18.43	1.601	2.045	21.4	5.425	24.65	4.169	4.08	10.98	3.102	4.795
92749	0	0.01652	0	0	0.02199	0	0.5041	0.05113	0.0839	0.05121	0.09552	0.01769	0.04723	0.02227
9381	0	0.001806	0.007805	0	0.02884	0.01551	0.6613	0.2592	0.2712	1.342	0.589	0.795	0.6067	0.9739
339778	0	0	0	0	0.01501	0	0	0	0	0	0.04782	0	0	0
130106	0	0	0	0	0.02516	0	0	0	0	0	0.02623	0	0	0
3777	0	0	0	0	0.01572	0	0	0	0	0.003391	0.0425	0	0	0
54978	5.33	3.186	2.3	6.448	3.167	3.431	8.214	3.902	7.11	5.259	4.482	8.255	3.455	5.28
1058	0.1039	0	0.01381	0	0.03062	0.0588	0.05722	0.09709	0	0.02228	0.08645	0	0.0411	0
56896	0	0	0	0	0.007679	0	0	0	0	0	0.04337	0	0.005155	0
