GeneID	GSM3591825	GSM3591826	GSM3591827	GSM3591828	GSM3591829	GSM3591830	GSM3591831	GSM3591832	GSM3591833	GSM3591834
105378733	0	0	0	0	0	0	0	0	0	0
63948	0	0	0	0	0	0	0	0	0	0
148979	0.005996	0	0	0.004706	0	0	0	0	0	0.01512
55706	32.09	60.65	9.693	12.53	9.322	35.43	50.24	10.97	13.21	10.78
54432	14.61	12.28	9.526	8.559	12.82	11.91	15.16	8.473	9.067	11.16
1733	0.6692	1.154	1.597	0.8449	1.182	1.082	1.311	0.5981	1.56	0.9905
51668	42.92	49.45	20.28	22.53	33.1	50.81	51.47	16.2	20.87	21.34
115353	16.3	19.07	4.015	4.096	3.938	18.6	22.41	3.172	4.209	4.068
388633	0	0	0	0	0	0	0	0	0	0
9528	12.62	11.7	13.53	17.84	25.73	11.87	12.19	17.01	19.98	19.94
127428	3.095	3.991	4.318	4.854	3.682	3.398	4.01	4.456	5.059	4.447
100616315	1.425	0	0	0.5592	0	0	0	0	1.365	0
200008	0.05804	0.1046	0.03792	0.1822	0.2144	0.07195	0.06376	0.09942	0.0247	0.02439
606495	4.073	3.478	2.688	2.784	1.486	3.527	3.274	2.996	2.354	2.412
51253	86.65	109	15.16	15.89	14.29	80.02	108	15.13	16.28	15.92
23648	8.867	17.2	4.85	15.25	32.65	9.774	22.29	5.739	16.68	21.3
619518	1.302	1.62	2.552	4.216	9.005	2.151	3.223	2.123	4.366	6.851
105378735	0	0	0	0	0	0	0	0	0	0
105378734	0	0	0	0	0	0	0	0	0	0
26027	0.1329	0.2522	0.1097	0.09881	0.05167	0.3187	0.146	0	0.1295	0.1235
338094	0.05273	0.2376	0	0.04138	0.09738	0.1471	0.2317	0	0.05049	0.06648
100527960	3.498	5.947	2.172	2.239	2.535	3.183	4.814	1.402	1.758	1.741
374977	0.03687	0	0	0.009645	0.0454	0.03428	0.027	0	0.07062	0.09297
7268	9.812	16.36	6.116	6.281	7.183	9.019	13.41	3.892	4.893	4.732
25973	4.413	6.712	1.216	1.966	3.99	4.915	7.348	1.181	1.966	2.173
55001	1.726	1.013	1.469	3.205	9.74	1.55	1.799	1.434	3.371	4.917
163747	0.07254	0.1634	0.1777	0.427	4.689	0.2529	0.09961	0.1398	0.3358	1.28
1718	24.61	94.28	3.486	2.861	8.789	32.28	46.8	1.446	5.317	2.887
107984958	0.5727	1.376	0.1247	0	0.07835	0.8677	1.585	0.1635	0.2573	0
107985760	0	2.006	0	0	0	0	0	0	0	0
105378736	0	0	0	0	0	0	0	0	0	0
199964	0	0.02198	0	0	0	0.02268	0.05359	0	0	0
7809	0	0	0	0.004354	0	0	0	0	0	0
255738	0	0.07666	0.02779	0.07788	0.2095	0.01318	0.06229	0	0.00905	0.1966
23358	22.91	43.08	59.57	42.56	71.38	23.85	33.57	73.61	45.92	59.44
100507634	0.2644	0.7626	0.9848	0.8093	0.3907	0.2704	0.4648	1.563	1.317	1
109729135	0	0.153	0	0	0.627	0.1578	0.4662	0	0.3793	1.391
100616272	0	0	0	1.536	0	0	0	0	0.4165	0
105378740	0	0	0	0	0	0	0	0	0	0
105378739	0	0	0	0	0	0	0	0	0	0
105378738	0	0	0	0	0	0	0	0	0	0
105378737	0	0	0	0	0	0	0	0	0	0
105378741	0	0	0	0	0	0	0	0	0	0
105378744	0	0	0.7791	0	0	0	0	0	0	0
8613	0	0.01491	0.7459	0	0.1222	0	0	1.318	0	0.146
101929935	0	0.0996	0	0	0	0	0	0	0	0
5563	0	0.00843	0	0	0	0.01304	0	0	0	0
199920	0	0	0	0	0	0	0	0	0	0
731	0	0	0	0	0	0	0	0	0	0
732	0	0	0	0	0	0	0	0	0	0
105378745	0	0	0	0	0	0	0	0	0	0
112267900	0	0	0	0.02144	0	0	0	0	0.0279	0.01378
1600	0	0.01263	0	0.143	0	0.01303	0.0231	0.09005	0.3177	0.1767
105378748	0	0	0	0.1101	0	0	0	0	0.01493	0
105378747	0	0	0	0.06202	0.07785	0	0	0	0.02691	0.05314
101926890	0	0	0	0.28	0	0.08295	0	0.1146	0.4556	0.5061
105378746	0	0.006419	0.01396	0.03354	0.1052	0	0.01565	0.1281	0.3047	0.1167
107984960	0.07386	0.2896	0.9629	0.5594	0.4093	0.1751	0.3408	2.553	1.559	2.119
115209	14.69	24.55	43.92	47.41	49.98	19.53	30.59	60.71	63.88	61.05
4070	0.08926	0	0.175	0.1168	0.4396	0.02766	0.8172	0	0.03799	0.1125
114803	9.727	15.5	21.43	21.89	26.65	10.34	15	22.28	22.97	22.68
112268263	0	0	0	0.01368	0.06438	0	0.01915	0.04478	0	0.06592
105378751	0	0.01525	0	0.04427	0	0.01049	0.01859	0	0.003601	0.04978
3725	3.874	27.78	252.6	142.8	151	5.179	21.1	287.6	135.6	174
100131060	0.09644	0.1738	3.497	1.287	1.247	0.1793	0.3708	2.726	1.016	1.763
101926907	0.2211	0.1226	2.384	1.742	0.9109	0.3004	0.3176	2.906	2.638	2.091
107984961	0.09635	0.04342	0.6611	0.5293	0	0.08959	0.1588	1.362	1.046	1.579
105378753	0.0615	0.08314	0.2009	0.177	0.3029	0.04765	0.09008	0.2897	0.2945	0.2068
101926925	0.2299	1.243	0.9015	0.1805	0	0.5345	0.1263	1.477	0.4404	1.16
729467	0	0	0	0	0	0	0	0	0	0
105378756	0.119	0.5541	0.09719	0.0856	0.07326	0.1291	0.3704	0.07644	0.03798	0.07501
55277	0.8772	2.32	1.99	0.7164	1.036	0.9978	2.554	3.215	1.384	2.088
100616409	0	0.6972	0	0	0	0	0.8499	0	0	0.9753
101926944	0.102	0.2757	0.9995	0.8003	1.507	0	0.112	0.262	0.1953	1.157
105378758	0.2238	0.1008	1.097	1.668	0	0.4161	0.1229	0.575	0.5	1.411
51361	6.297	2.018	5.407	10.28	1.547	4.633	2.578	3.358	9.206	4.998
1573	0.5797	0.6175	0.8265	0.5997	0.09734	0.392	0.6948	0.4062	0.9421	0.7641
127795	0	0	0	0	0	0	0	0	0	0
105378760	0	0	0	0.07315	0	0	0	0	0	0
107984963	0	0	0	0	0	0	0	0	0	0
105378761	0	0	0	0	0	0	0	0	0	0
107984962	0	0	0	0	0	0	0	0	0	0
107985379	0	0	0	0	0	0	0	0	0	0
105378763	0	0	0	0	0	0	0	0	0	0
101926964	0	0	0	0	0	0	0	0	0.0295	0
105378764	0	0	0	0	0	0	0	0	0	0
100996570	0	0	0	0	0	0	0	0	0	0
4774	0.09722	0.1983	0.1505	1.221	2.268	0.07612	0.1068	0.06574	1.509	2.419
645030	0.1381	0.1245	0	0.9757	4.082	0.1284	0	0.7099	1.764	4.528
105378766	0	0	0	0.03761	0	0.08911	0	0	0	0.1813
107984964	0.04905	0.04421	0.09615	0.07699	0	0	0.1078	0	0	1.051
414927	0.0287	0.02586	0.225	0.4729	0	0	0	0.07374	0.07328	0.6513
83941	19.67	25.54	23.51	24.61	22.85	23.68	26.05	27.08	26.06	25.42
10207	7.4	3.575	19.08	24.29	8.665	5.961	5.027	15.41	24.69	17.72
113219465	1.062	1.435	2.081	5.833	0	1.974	2.333	0	3.05	7.363
107984965	0.2639	0.1647	1.393	1.323	0.975	0.3587	0.3569	1.2	1.53	1.664
100422902	0	0	0	0.5743	0	0	0	0	0	0.9226
100422946	0	0	0	0.625	0	0	0	0	0	1.004
54596	0.1511	0.6314	0.2693	0.02156	0.05074	0.08941	0.4226	0.1412	0.05262	0
163782	0	0	0	0.006906	0	0	0	0	0	0
105378768	0	0.1013	0	0.1763	0	0	0.09257	0.1443	0.1434	0.07082
7398	58.3	96.47	29.64	31.62	32.12	54.46	77.5	33.66	30.32	28.33
85440	2.696	4.436	4.806	2.773	1.432	3.565	4.803	4.693	3.805	4.124
27329	0.2591	0.4503	1.306	0.7843	0.8887	0.3786	0.6099	1.807	1.158	0.8867
84938	5.135	5.716	12.91	5.13	4.156	5.202	6.697	12.69	5.59	5.171
105378769	0	0	0	0	0	0	0	0	0	0
199899	0	0	0	0	0	0	0	0	0	0.03751
105378770	0	0	0	0	0	0	0	0	0	0
100996301	0	0	0	0	0	0	0	0	0	0
27022	0	0	0	0	0	0	0	0	0	0
102464823	0	0	0	0	0	0	0	0	0	0
29929	10.47	18.17	12.64	16.86	16.24	11.6	13.85	17.32	17.83	17.72
23421	16.44	17.74	10.72	8.803	9.029	21.64	23.54	10.62	10.64	10.03
102724319	1.945	2.922	1.725	1.963	0.8555	2.369	3.41	1.071	1.153	1.518
84455	3.047	3.759	3.542	3.612	3.951	3.736	4.513	4.55	4.373	3.785
79469	1.765	1.914	2.434	2.103	1.569	2.704	2.154	4.199	3.317	3.667
5236	13.76	22.16	6.004	6.828	11.44	17.46	25.27	6.572	8.337	10.48
105378771	0.02412	0	0.4255	0.2082	0.4455	0.04485	0.1855	0.4338	0.1386	0.3953
4919	0.01077	0.004852	0.2533	0.004225	0	0.05006	0.01183	0.83	0.01719	0.0543
105378772	0	0	0	0	0	0.02912	0	0.1609	0	0.1185
101927034	0.01567	0	0.09217	0	0	0	0	0.1611	0	0.05928
105378773	0	0	0.01836	0	0	0	0	0	0	0
148581	0	0.02935	0	0	0	0	0	0	0	0
105378774	0	0	0	0	0	0	0	0	0	0
107984966	0.04892	0	0.09589	0	0	0.04548	0.1075	0	0.3435	0.1233
57685	0.2079	0.6071	0.0815	0.6852	0.43	0.7732	1.306	0	4.566	2.453
100616338	0	0	0	0	0	0.6539	0	0	0	5.32
55225	4.036	4.25	10.08	9.59	9.843	4.831	4.863	10.66	11.82	12.16
3716	77.3	68	142.8	155.5	171.9	67.66	87.59	169.1	179.6	174.1
101927084	0.05018	0.4523	0.1968	1.536	0.5561	0.6066	0	1.032	2.723	2.215
100500854	6.153	3.882	31.36	52.16	22.73	2.289	9.464	25.3	45.96	44.22
406893	0.722	0	9.907	10.77	5.334	0	1.586	1.855	11.98	15.48
205	5.319	14.95	0.1126	0.07323	0.1856	12.86	22.32	0.1476	0.07332	0.1086
9829	0.8662	2.574	0.3699	0.9154	0.3168	0.9569	1.715	0.1322	0.8322	1.081
102724416	0.07942	0.3261	0.09514	0.3151	0.2282	0.16	0.3151	0.07936	0.2873	0.4228
112268227	0.0805	0.2983	0.08767	0.1825	0.1982	0.0998	0.1081	0.04597	0.1485	0.4173
3953	1.822	1.797	0.4885	0.819	1.726	2.114	2.19	0.8405	1.303	2.308
54741	5.812	11.26	6.671	10.27	13.88	7.017	7.465	7.807	13.34	14.31
5142	13.42	16.43	49.4	31.58	13.53	14.83	10.92	51.9	21.48	14.37
101927139	0	0	0	0	0	0	0	0	0	0.4492
105378776	0.2992	0	0.2932	0	0	0.1391	0.1643	0	0	0
84251	0.01386	0	0	0	0	0.01289	0.005075	0	0.02949	0
100422871	0	0	0	0	0	0	0	0	0	0
200132	0	0	0.03979	0	0	0.01887	0	0	0	0.07677
10022	0	0	0	0	0	0	0	0.1938	0	0.09509
79819	0.3688	0.4126	1.371	1.816	0.4698	0.4375	0.5309	1.242	3.061	1.539
57708	18.54	22.24	19.71	32.3	33.96	16.03	20.77	22.97	34.79	32.69
23169	8.892	12.74	6.243	11.32	8.358	7.812	9.404	9.332	13.36	10.72
400757	0.0407	0	0.03989	0	0	0.01892	0	0	0	0
149233	8.88	0.7696	0	0.03655	0	3.594	0.4605	0	0.1685	0.1174
3595	56.08	85.34	1.579	1.193	1.822	54.26	57.09	1.19	1.401	1.637
105378779	22.77	41.48	1.873	2.375	1.177	28.43	26.95	2.865	2.034	5.02
26135	117.5	205	39.85	45.11	40.09	109.1	192.3	44.02	46.43	43.5
102724481	0.03217	0	0	0	0	0	0	0	0	0
105378780	0	0	0	0	0	0	0	0	0	0
1647	19.75	15.41	4.475	4.495	13.17	9.794	27.41	5.249	7.134	7.979
55970	0.1022	0.5424	0	0	0	0.03167	0.01247	0	0	0
105378781	0	0	0	0	0	0	0	0	0	0
100289178	0	0	0	0	0.4451	0	0	0	0	0
9077	0.02643	0.5478	0	0	0	0.04914	0.7549	0	0	0
79971	0	0	0	0.03755	0.05892	0	0	0.123	0.04073	0.1005
100302279	0	0	0	0	0	0	0	0	0	0
105378782	0	0	0	0	0	0	0	0	0	0
6121	0	0	0	0	0	0	0	0	0	0
55635	13.54	19.24	0.4207	0.02406	0.03775	16.68	18.86	0.02626	0.04567	0.02577
101927220	0.04342	0.5871	0	0	0.6416	0.1211	0.3339	0.1116	0	0
107984967	0	0	0	0	0	0.07042	0	0	0	0
105378783	0	0	0	0	0	0	0	0	0	0
105378785	0	0	0	0	0	0	0	0	0	0
105378787	0	0	0	0	0	0	0	0	0	0
105378786	0	0	0	0	0	0	0	0	0	0
105378788	0	0	0	0	0	0	0	0	0	0
105378789	0	0	0	0	0	0	0	0	0	0
105378790	0	0	0	0	0	0	0	0	0	0
57554	0.04697	0.06954	0.07563	0.6477	0.2169	0.05927	0.06818	0.1034	0.6618	0.5604
5301	0	0	0	0.08534	0	0	0	0	0.2083	0.1371
105378792	0.01002	0	0	0.6606	0.03701	0.01863	0	0	0.5822	0.6822
55631	35.57	43.36	17.87	16.52	16.8	36.2	39.56	18.65	18.92	20.6
9295	29.65	47.16	54.17	67.56	65.49	30.82	41.06	63.69	77.53	70.6
81573	8.801	15.33	11.15	15.77	17.48	9.581	11.67	14.89	17.81	15.61
11147	3.754	6.605	6.351	6.578	8.358	3.753	5.706	6.012	8.487	8.169
102724548	0.4074	0.4673	0.5082	0.5523	0.1368	0.9987	0.6104	0.4759	0.4966	0.8873
1491	20	11.29	1.189	1.639	0.9956	6.338	8.92	0.6925	1.355	1.331
105378793	0.2795	0	0.137	0.1645	0	0	0.2303	0	0	0
105378794	0	0	0	0	0	0	0	0	0	0
101927244	0	0	0	0	0	0	0	0	0	0
102724572	0	0	0	0	0	0	0	0	0	0.03612
5733	0	0.05224	0.01033	0.02895	0.1168	0	0.01158	0	0	0.02658
107985517	0	0	0	0	0	0	0	0	0	0
100132618	6.777	12.94	12.34	17.35	12.28	5.731	12.94	14.01	17.92	17.7
9406	40.05	66.87	61.02	78.57	60.26	32.15	56.88	76.24	88.94	73.8
406962	24.56	33.48	61.72	94.88	88.38	19.32	25.59	103.5	83.61	73.83
100852410	0.4841	1.247	1.356	0.1628	3.576	0.5787	1.747	0.1777	0.6623	0.6104
105378795	0.1519	0.1711	0	0.0298	0	0.1412	0.4172	0	0.03636	0
257194	0.01332	0.03001	0.1305	0.01045	0	0.006192	0.03292	0.077	0.02763	0.05458
100852409	0	0	0	0	0	0	0	0	0	0
105378797	0	0	0.0366	0	0	0	0	0.09596	0.04768	0.1648
105378796	0	0.01326	0.125	0.007698	0.01812	0.00912	0	0.07561	0.02505	0.01855
105378798	0	0	0	0	0	0	0	0	0	0
339468	0	0	0	0	0	0	0	0	0	0
105378799	0	0	0	0	0	0	0	0	0	0
105378800	0	0	0	0	0	0	0	0	0	0
101927295	0	0	0	0	0	0	0	0	0	0
105378801	0	0	0	0	0	0	0	0	0	0
107985391	0	0	0	0	0	0	0	0	0	0
105378802	0	0	0	0	0	0	0	0	0	0
109729166	0	0	0	0	0	0	0	0	0	0
127255	0.232	0.2744	0.2274	0.3072	0.5355	0.9436	0.9557	0.8568	0.759	0.786
100526835	0.9127	0.6878	1.056	1.151	0.9949	0.9739	1.134	0.7689	1.251	1.113
8790	6.479	6.077	5.036	5.085	4.999	6.973	5.984	5.658	7.16	5.393
51086	0.2511	0.06466	0.5274	0.5349	0.265	0.3502	0.2168	0.4609	0.9733	0.7915
105378805	0	0	0	0	0	0	0	0	0	0
105378803	0	0	0	0.02061	0	0	0	0	0.02935	0
127254	0	0.01486	0.05388	0	0.04061	0	0	0.07062	0	0
101927320	0	0	0.04206	0	0	0	0	0	0	0
1429	16.4	13.62	10.08	9.485	14.14	12.25	9.12	9.036	7.346	8.306
127253	12.54	21.34	9.957	12.2	13.64	11.94	14.11	9.054	13.56	10.87
431707	0	0	0	0	0	0	0	0	0	0
204962	0.1052	0.184	1.286	0.6555	0.1371	0.09203	0.1495	1.192	0.395	0.3432
34	29.73	44.86	23.53	15.64	16.9	33.89	53.55	18.93	13.45	14.46
1744	2.697	3.37	7.189	4.346	4.914	2.24	3.871	6.929	3.73	3.536
5876	115.4	233.6	75.47	62.91	56.65	121.1	181.7	79.3	60.48	63.24
692085	126.3	342.9	119.8	73.55	41.03	175.6	340.2	119.5	57.62	72.65
26805	128.9	340.5	156.7	136.1	138.1	163	225.2	169	129.6	132.5
26804	96.1	217.2	113.6	114.9	59.16	98.57	125.7	99.95	87.64	118.3
4438	0.2981	0.7313	1.201	0.7928	0.06117	0.3541	0.382	0.5532	0.7295	0.7725
127247	0	0	0	0	0	0.04577	0	0	0	0
105378806	0	0	0	0	0	0	0	0	0	0
101927342	0	0	0	0	0	0	0	0	0	0
256435	0.1005	0.1405	2.194	0.2312	0.1792	0.493	0.9023	2.707	1.058	1.149
105378807	0.04991	0.07497	1.239	0.1306	0.2458	0.06187	0.4386	2.18	1.498	1.112
110806286	0	0	0	0	0	0	0	0	0	0
81849	0	0.007272	0.1265	0.1267	0	0	0.008864	0.0622	0.3039	0.1119
102466995	0	0	0	1.417	0	0	0	0	2.881	0
10026	15.84	17.08	7.475	17.72	18.09	12.56	15.09	8.8	19.55	17.42
105378808	0.3504	0.1943	0.1585	1.195	0.09957	0.2757	0.2517	0.3463	0.912	0.5267
26289	1.892	0.3664	0.2758	17.81	2.079	1.941	1.039	0.6227	20.88	7.589
26009	10.67	18.61	17.32	25.36	18.74	11.72	15.61	18.97	28.2	24.86
23032	20.21	28.28	34.89	49.31	53.41	21.81	25.18	44.34	52.11	50.63
374986	4.524	6.203	8.979	10.32	13.01	4.607	6.406	9.129	10.78	11.08
374987	0.1418	0.2768	0.88	0.5377	0.7854	0.1538	0.3115	0.06071	0.5128	0.7745
91624	8.922	12.39	9.077	12.82	10.17	10.04	12.22	10.33	14.93	12.49
8880	52.4	77.85	47.22	53.37	49.42	51.54	72.53	57.37	61.34	59.83
11080	5.185	4.32	2.961	3.944	4.292	4.025	6.032	3.732	4.739	4.615
54810	0.04162	0.125	0.0272	0.1415	0.5637	0.0774	0.1219	0	0.1772	0.1399
107984997	0	0	0	0.1212	0	0	0	0	0.03944	0
149047	0	0	0	0	0	0	0	0	0	0
5737	0	0	0	0.0127	0	0	0	0	0	0
10964	9.589	3.183	10.19	5.58	4.766	4.186	4.333	4.02	5.684	3.011
10561	6.829	5.571	7.195	9.745	7.892	4.559	7.543	4.246	11.88	10.89
64123	0	0	0	0	0	0	0	0	0	0
107984998	0	0	0.0608	0	0	0	0	0.1594	0.0198	0
105378810	0	0.03626	0	0	0	0	0	0	0	0
105378812	0	0	0	0	0	0	0	0	0	0
105378811	0	0	0	0	0	0	0	0	0	0
107983999	0	0	0	0	0	0	0	0	0	0
101927412	0	0.06913	33.68	0.1806	0.5666	0	0	29.96	0.1959	2.998
105378813	0	0	0	0	0	0	0.06249	0	0	0
107985018	0	0	0	0	0	0	0	0	0	0
23266	0	0.01406	0	0	0	0	0	0	0	0
101927434	0	0	0	0	0	0	0	0	0	0
105378814	0	0.05346	0	0	0	0	0.06516	0	0	0
107985396	0	0	0	0	0	0	0	0	0	0
103283057	0	0.05701	4.96	0.3972	0	0.05882	0	0.8127	0.08077	0.1196
101927498	0	0	0.1339	0	0	0	0	0	0	0.04305
107985037	0.06889	0	5.087	0.4325	0.3393	0.1281	0.02523	1.357	0.4692	0.1448
105378816	0.009771	0.1145	3.486	0.161	0.2527	0.02725	0.01073	0.9038	0.1559	0.1478
101927542	0.07367	0	7.943	0.5782	1.361	0.0685	0.1619	1.325	0.4233	0.1858
107985043	0.01837	0	0.5401	0.6343	0	0.03416	0.08072	0.0944	0.5863	0.139
101927587	0.06841	0.06166	0.7712	1.154	0	0.0159	0.07516	0.2197	0.95	0.4313
101927560	0.08159	0.07354	1.386	1.836	0.4019	0.1264	0.02988	0.2795	0.764	0.5487
107985041	0.1647	0.1237	0.1076	0.1939	0	0.02552	0.0603	0.2116	0.2804	0.3114
79739	0.1282	0.07552	0.04831	0.07737	0.05462	0.1146	0.1191	0.02533	0.1101	0.087
5567	13.29	25.13	36.19	70.16	96.05	17.01	21.06	50.7	85.28	82.79
107985046	0.3556	0.6524	1.095	1.027	1.642	0.6376	0.572	1.468	1.127	1.825
112268230	0	0	0	0	0	0	0	0.5231	0	0
148418	0.6536	0.8542	0.06406	0.1795	0	0.8508	0.8975	0	0	0.2472
391051	0.08198	0	0	0	0	0	0	0	0	0.1034
58511	0	0	0	0	0	0	0	0	0	0
80135	49.2	70.7	32.8	39.6	43.85	42.96	60.56	37	41.62	42.97
2787	66.04	62.31	25.15	17.03	19.61	62.22	77.79	29	18.1	25.24
100505741	1.658	2.072	4.863	4.16	3.487	2.25	2.513	6.374	5.547	4.043
1486	8.076	6.335	9.838	8.757	6.788	7.762	7.442	10.12	9.654	8.53
105378819	0.5968	0.489	1.17	0.8091	0	0.3531	0.1788	1.952	0.03464	0.4105
103695366	0	0.4358	0	0	0	0.08991	0.6374	0	0	0
439927	0	0	0	0.02947	0	0	0	0	0.07192	0.04735
117178	3.726	5.346	1.675	3.924	8.429	4.021	4.892	2.438	3.132	4.332
102724892	0	0	0	0	0	0	0	0	0	0
23566	0.1519	0.4676	0.1488	1.311	1.122	0.1647	0.1251	0.03252	0.1697	0.2393
255231	8.272	32.82	12.19	1.892	18	6.289	8.444	7.749	0.338	5.536
55283	0.319	0.7735	0.08933	2.003	0.8977	0.2754	0.3588	0.05854	0.07758	0.1724
126820	0.1076	0.388	0	0.1971	0.9938	0.1167	0.4335	0	0.03435	0.04523
100616481	0	0	0	0	0	0	0	0	0	0
84144	2.255	2.146	0.6819	6.462	1.041	1.528	2.484	0.2928	4.905	3.493
105378821	0.02018	0.07276	0	0.06336	0	0.01877	0.06652	0	0.07731	0.1272
148423	6.233	6.984	7.808	11.95	11.68	6.222	7.758	9.767	10.53	11.61
8915	10.51	14.89	30.63	13.45	18.24	11.49	15.16	34.16	14.11	15.36
646626	3.049	4.946	22.95	5.791	5.631	4.196	5.828	21.15	5.373	8.073
23576	0.02994	0.01799	2.191	0.0235	0.1475	0.009279	0.05482	2.308	0.05097	0.1762
107985054	0	0	0.06956	0	0	0	0	0.04559	0	0
3491	0.02377	0.1928	0.0932	0.1306	0.08781	0.08841	0.05223	0.794	0.1821	0.1499
107985057	0.3011	0.3064	0.8759	0.6556	0.3229	0.3071	0.2241	0.9983	0.9984	0.8572
112268231	0.2882	0.3463	0.5022	0.4524	0.2366	0.2382	0.3166	0.6583	0.7973	1.09
54680	4.879	8.601	6.538	7.445	6.989	5.178	7.786	8.277	7.854	8.665
105378823	0	0	0	0.06838	0	0	0	0	0	0
255631	0.005716	0.005152	0.1233	0	0	0	0	0.2203	0.01095	0
105378824	0	0	0.3095	0.04505	0.2651	0.04003	0.03153	0.4425	0.1558	0.3076
105378825	0.03427	0.09267	0.2687	0.5648	0.3798	0.1593	0.2259	0.4403	0.4595	1.08
57489	4.632	6.064	12.9	17.86	23.08	5.855	5.992	18.52	19.55	17.11
102465842	0	1.743	7.582	4.553	25	2.697	4.249	7.454	0.6173	2.438
9635	0	0.01162	0	0	0	0	0.02834	0.06627	0	0
1179	0	0	0	0	0	0	0	0	0.02302	0
105378827	0	0	0	0	0	0	0	0	0	0
105378826	0	0	0.1161	0	0	0	0	0	0	0.1494
22802	0	0	0.164	0.01313	0	0	0.01838	0.129	0.08544	0.1687
105378828	0.1662	0.4494	0.7168	0.9653	0.9823	0.3709	0.4747	3.502	1.761	1.718
9629	0.01587	0.07152	0	0.2242	0.2345	0.1033	0.122	0.4894	0.5269	0.8804
51100	12.21	18.43	20.36	18.69	26.69	13.47	17.51	24.51	18.53	22.28
105378831	0	0	0	0.08966	0	0	0.251	0	0.5105	0
9403	51.98	70.65	79.31	53.82	81.5	49.16	65.01	83.36	54.19	58.89
9653	5.371	8.735	9.069	6.396	7.843	6.767	9.567	10.45	7.319	7.768
339524	0.05831	0.08409	0	0.01831	0.04308	0.02169	0.03844	0.1798	0.0819	0.1029
101927844	0	0	0.06197	0	0	0	0	0	0	0
8543	3.561	16.09	9.412	2.341	10.23	4.047	9.903	10.25	1.884	4.732
100505768	0	1.153	0.597	0.3824	2.25	0.2265	0.2008	1.565	0	1.075
105378833	0.004928	0.1554	0.1352	0.1199	0.3276	0.02291	0.07579	0.07597	0.1258	0.2299
105378834	0	0.1109	0	0.03219	0.1136	0.009534	0	0.02635	0.02619	0.1422
107985408	0	0	0	0	0	0	0	0	0	0
105378835	0	0	0	0	0	0	0	0	0	0
107985518	0	0	0	0	0	0	0	0	0	0
107985519	0	0	0	0	0	0	0	0	0	0
101927871	0	0	0	0	0	0	0	0	0	0
105378836	0	0	0	0	0	0	0	0	0	0
105378839	0	0	0	0	0	0	0	0	0	0
101927891	0.1682	0.124	0.1498	0.288	0.2824	0.1421	0.1008	0.1571	0.1854	0.3084
105378838	0.09644	0.09561	0	0.07569	0.07125	0.1255	0.07416	0	0	0.01216
5586	9.151	10.87	19.57	18.42	16.84	9.457	11.2	26.36	21.23	22.29
2959	35.61	43.27	22.69	28.5	23.39	33.08	40.83	25.05	27.21	25.45
56267	30.17	32.16	14.88	18.75	23.09	31.03	35.92	16.34	19.32	20.61
494115	13.77	21.17	10.04	13.33	12.23	16.39	15.88	11.3	13.57	11.92
2635	8.68	19.84	9.97	24.08	48.66	9.19	17.71	13.19	22.18	29.39
105378841	0.3211	0.494	0.8357	2.207	1.861	0.4119	0.4501	0.9105	1.721	1.843
2633	69.42	60.49	8.352	43.2	71.81	87.05	63.7	5.612	32.8	36.11
2634	117	77.06	8.102	69.18	80.88	110	70.78	4.663	50.6	55.56
112268267	29.05	19.72	4.538	45.4	44.3	26.03	16.69	3.594	37.83	34.8
105378842	0	0.08541	0.1062	0.2231	0.05001	0.06294	0.1041	0.1044	0.06914	0.1536
388646	0.1339	0.1207	0.35	0.2452	0.4947	0.3943	0.2207	0	0.3563	0.1126
115361	16.71	31.83	16.96	36.29	37.56	20.89	21.69	13.14	26.63	19.93
107985076	0.3626	0.1089	0.4739	2.941	4.018	0.2248	0.5312	0.9317	2.161	1.219
105378843	0.1371	0	0	0	0.5064	0.2549	0.3012	0	0	0
115362	55.65	86.4	12.97	64.19	140.5	66.15	62.1	13.7	33.84	53.43
729930	0.09801	0.04417	0.1921	1.231	1.086	0	0.2692	0	0.2816	0.4325
163351	0	0.2106	0.04362	0.4104	0.822	0.06207	0.06112	0.05718	0.4262	0.1964
400759	0.2633	1.107	0.6882	1.068	2.431	0.204	0.3857	0.1128	0.1121	0.6086
105378844	0.0706	0.01591	0.2768	0.08311	0	0.08205	0.1357	0.3628	0.1916	0.08901
23507	10.79	10.61	4.707	7.642	3.299	10.62	13.12	4.12	8.707	5.997
84230	13.91	29.49	5.091	28.61	26.29	19.19	24.52	6.479	30.8	29.68
400761	3.294	4.639	5.112	15.03	9.127	3.191	3.77	6.701	15.34	12.63
107985743	1.356	2.826	0.2492	1.962	1.409	0.6303	1.35	1.089	2.543	3.472
101927952	0.8249	1.583	0.2608	1.483	1.474	1.113	1.608	0.8889	1.971	1.745
107985744	0.1489	0.7157	0.6811	1.324	0.55	0.2769	0.3817	0.3826	1.046	1.752
101927975	0.1028	0.3244	0.4032	0.7668	1.14	0.4781	0.226	0.2643	1.018	1.167
55144	12.29	21.88	12.74	14.46	13.78	13.09	23.25	17.68	20.53	19.98
105378847	0.04402	0.119	0.1726	0.311	0	0.1228	0.2902	0.5656	0.1967	0.05551
492303	0.6363	0.9463	0.3742	0.04994	0.3526	0.6804	1.118	0.4905	0.2031	0.1605
284695	3.42	4.405	8.625	7.396	6.872	3.02	4.704	11.04	9.068	8.408
105378848	0	0	0	0	0	0	0	0	0	0
105378849	0	0	0	0	0	0	0	0	0	0
