GeneID	GSM2090431	GSM2090432	GSM2090433	GSM2090434	GSM2090435	GSM2090436	GSM2090437	GSM2090438	GSM2090439	GSM2090440	GSM2090441	GSM2090442	GSM2090443	GSM2090444	GSM2090445	GSM2090446	GSM2090447	GSM2090448
101101775	0	0.2752	0.2872	0.1402	0	0.4238	0.1469	0.4171	0.1464	0.1738	0.3238	0.1465	0.5575	0	0	0.1729	0	0
100289255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644139	0	0	0.05649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1770	0	0.01277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7566	2.345	2.013	2.209	2.849	2.767	2.012	3.571	2.72	2.335	1.981	2.614	2.226	2.93	3.07	3.555	2.595	2.631	3.956
6416	19.65	21.1	22.41	27.22	30.26	24.54	24.93	21.7	21.8	20.67	26.13	24.19	19.11	14.75	22.23	21.1	22.32	22.9
100126313	0	0	0	1.945	0	5.881	0	0	2.031	0	0	0	0	0	0	0	0	0
284034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93649	0	0.02174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100128006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9912	0.1942	0.1299	0.04517	0.0441	0	0.1333	0.1848	0.1312	0.2302	0	0.1528	0.1383	0.1169	0.09163	0.2858	0.1632	0	0.4001
100616494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60528	51	60.09	45.93	56.92	55.76	39.93	65.36	69.75	51.62	55.42	66.88	58.52	32.55	36.77	36.89	38.38	30.68	38.46
105371541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9955	0.2238	0.3669	0.245	0.1345	0.1799	0.241	0.1566	0.1927	0.3902	0.2409	0.2244	0.2031	1.09	1.367	1.996	1.125	0.7185	1.441
100302287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985014	0.03889	0	0	0.08832	0.04831	0.089	0.1388	0	0.04611	0.1095	0	0.04615	0.4683	0.09175	0.3434	1.035	0.4717	0.7012
100506974	0	0	0	0	0	0	0	0	0.08621	0	0	0.08629	0	0.08577	0.214	0.3055	0.1102	0.2809
94158	0.7625	0.68	0.1774	0	0.1894	0.1745	0.7258	0.1717	0.7232	0.4294	0	0	0.4591	0.7195	0.4489	0.8544	0.6936	0
100874058	1.814	2.214	2.31	2.255	1.931	1.186	2.055	2.043	3.481	3.04	2.039	2.767	4.55	4.992	7.754	6.411	4.452	6.785
1352	12.69	19.12	12.47	16.44	18.57	15.91	15.92	17.49	12.43	14.76	17.1	16.23	9.505	9.089	10.57	11.28	8.695	10.37
146822	0.2155	0.2403	0.2507	0	0	0	0.2565	0.2427	0.511	0.6069	0.5653	0.2558	0.9733	0.7627	0.3172	0.6038	0.9802	0
9953	4.898	5.953	5.754	3.409	4.035	4.111	3.28	4.989	8.111	4.712	5.423	6.513	20.78	26.88	36.69	27.96	16.42	39.71
84815	13.06	7.651	11.39	4.942	9.565	9.481	6.473	7.447	17.07	10.25	11.42	9.734	12.09	11.65	17.37	14.19	18.27	22.2
107985080	0.1174	0.06542	0	0	0	0	0	0.06609	0.06957	0	0	0.1393	0	0	0	0	0	0
107984996	0	0	0	0	0	0	0	0	0	0	0	0	0.5276	0	0	0	0	0
105371545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984976	5.832	7.87	3.57	5.227	6.863	26.34	1.461	2.074	0.3639	3.457	2.013	3.643	0	0	0	0	0	0
105371547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5376	2.671	1.021	1.42	1.906	3.223	2.008	1.725	1.289	1.448	2.364	1.802	0.9962	29.98	18.73	15.72	41.05	20.13	27.03
100616125	0	0	0	0	0	2.744	0	0	0	0	0	0	0	0	3.53	3.36	0	0
64518	0	0	0.03416	0	0	0	0	0	0	0	0	0	0.04421	0.03464	0	0	0	0.03782
100533496	1.885	2.305	2.193	3.176	3.475	2.018	2.677	2.123	1.874	2.226	3.27	2.237	2.654	2.295	2.774	2.215	1.475	2.663
284040	0.4017	0.5224	0.6229	1.14	1.33	0.5362	1.593	0.8294	0.6349	0.4712	1.405	0.715	1.713	1.185	1.379	1.031	1.015	1.724
94145	0	0	0	0	0	0	0	0	0	0	0	0	0.4805	0	0	0	0	0
201158	5.59	6.484	6.239	6.751	6.823	6.322	5.19	4.622	4.942	4.504	6.865	5.829	3.502	3.278	4.375	3.575	2.743	3.828
374286	0.1779	0.5454	0.1035	0.303	0.442	0.3053	0.2646	0.3506	0.05273	0.3131	0.35	0.3167	0.4686	0.1574	0.06546	0.2492	0.06743	0.05728
10626	2.789	6.718	7.705	9.727	3.96	4.787	3.615	4.88	3.956	3.436	2.025	2.719	2.849	2.585	2.712	2.372	3.398	1.988
57335	1.391	1.551	0.7912	2.282	1.69	0.6014	1.803	1.846	1.466	1.306	1.5	0.4403	2.42	2.152	1.911	1.732	2.672	2.27
353149	0	0	0	0.102	0	0	0	0	0	0	0	0	0.1352	0	0	0	0	0
105371560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371559	0	0	0	0	0	0	0.07828	0	0	0	0.08628	0	0	0	0	0	0	0.08473
644694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4213	0.4703	0.983	0.4786	0.4005	0.5112	0.6054	0.5596	0.5959	0.5576	0.7449	0.5397	1.395	0.7079	0.208	0.6056	0.9881	0.2674	0.8328
101928567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371557	0	0	0	0	0.1612	0.2969	0	0.1461	0.1538	0	0	0.154	0	0	0	0	0	0
136	3.375	3.575	2.725	3.008	3.742	7.914	0.6969	0.534	0.5621	1.256	0.8779	1.622	0.9236	0.9212	0.7799	1.328	1.522	0.5388
125150	7.065	11.4	6.767	8.965	9.912	4.755	9.791	13.01	5.42	5.851	7.631	6.905	16.39	19.51	17.86	19.79	18.02	18.3
54902	22.46	18.43	17.39	20.19	23.17	16.8	20.17	15.82	16.34	12.23	18.96	16	24.55	18.75	28.73	21.21	23.12	23.63
9611	27.18	35.66	27.81	40.94	38.24	23.24	40.98	45.36	29.35	28.8	38.62	27.92	25.63	25.44	31.18	29.21	29.21	31.98
109623477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9487	1.101	1.482	1.305	2.005	1.342	1.093	1.977	1.801	1.33	1.579	2.261	1.504	2.689	2.279	2.537	2.618	1.921	2.862
100302124	2.239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201161	2.225	4.299	3.795	5.389	2.395	1.018	5.647	8.519	2.813	4.803	3.501	2.288	8.93	9.623	6.985	8.102	3.823	7.258
7314	1649	1641	1674	1457	1567	1499	1447	1521	1713	1656	1591	1628	1013	1060	1077	935	989	1098
51393	95.51	98.5	68.46	83.5	96.06	74.77	135.8	126.7	78.31	89.05	141.2	101.2	78.68	94.87	81.78	106.5	101.6	88.41
125144	101.8	106.1	109.4	108.2	91.68	72	101.6	119.2	119.8	121	97.5	105.6	202.2	197	232.2	204.1	216.6	189.4
692087	52.47	35.09	36.62	47.66	52.14	24.01	54.11	47.27	45.62	29.55	50.46	74.72	89.51	78.4	72.07	29.4	90.15	108.1
26800	2.365	5.272	2.75	5.37	2.937	5.411	0	2.663	0	0	0	8.419	7.119	5.579	13.92	3.312	0	3.045
692106	4.6	2.564	0	0	0	0	0	2.59	2.727	0	3.016	2.729	0	2.713	0	6.443	3.487	2.962
388341	20.83	21.43	24.02	22.81	19.25	15.31	22.46	26.09	25	27.25	22.54	21.53	43.47	42.29	50.08	44.94	50.01	41.71
105371554	0	0.02909	0	0.02963	0.03241	0.02986	0	0.02939	0.03094	0	0.03422	0	0.03928	0	0	0	0	0.06721
57336	0.7614	0.976	1.085	0.9725	0.8275	0.6316	1.132	1.436	0.8575	1.125	0.8987	1.242	0.6303	0.8083	0.8124	0.9864	0.3751	0.8824
57547	1.332	1.808	1.785	2.894	2.123	1.988	2.481	1.957	2.06	1.631	2.355	2.028	2.964	2.802	2.174	2.84	1.844	2.089
9720	0.06959	0.02586	0.1619	0.2897	0.2593	0.05308	0.0966	0.06531	0.2613	0.1633	0.4563	0.1514	0.3841	0.1095	0.5462	0.8935	0.5451	0.5078
162632	0.3874	0.3358	0.4505	1.319	1.871	0.394	0.4097	0.2908	0.6633	0.6665	1.129	0.9704	1.684	0.3554	1.584	4.582	3.001	2.051
100129396	0	0	0	0.3251	0	0.2184	0	0	0	0	0.1252	0.1133	0.431	0.1126	0.281	0.4011	0.2894	0
105371553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400578	0	0	0	0	0	0	0	0	0	0	0	0	0.1605	0	0	0	0	0
105371551	0	0	0	0	0	0	0	0	0	0	0	0	0.2099	0	0	0	0	0
147228	0.2901	0.8893	3.627	1.812	0.5405	0.9128	0	0.1634	3.955	3.063	0.09512	0.3443	2.729	2.053	6.084	13.1	20.67	7.472
96597	0.1472	0.1094	0	0.3901	0	0	0.0584	0.05527	0.4073	0.76	0.2575	0.1747	0.1477	0.05789	0	0.4125	0.4464	0.3792
23495	4.707	3.229	3.229	4.66	2.849	3.453	2.729	3.534	12.74	12.74	4.274	9.597	0.3634	0	0.1776	0.5072	0.549	0.1554
284191	7.705	1.275	5.235	4.85	3.885	6.808	6.172	1.804	17.64	13.64	5.803	15.12	5.052	1.26	4.042	5.022	3.701	8.94
105371562	0	0.9381	0.4894	0.4778	0	0.9629	0.5007	0	1.497	3.554	0	1.498	0	0	0	0	0	0.5419
23164	9.225	8.543	6.896	9.809	7.81	4.217	12.15	11.98	8.173	8.195	11.07	7.461	21.13	22.96	26.48	23.05	14.31	30.18
201164	0.745	0.4746	0.4333	0.9063	0.5949	0.9742	1.013	0.5993	0.6309	0.5244	1.186	0.8841	0.801	0.9416	1.018	0.8199	1.049	0.5483
201163	13.94	21.27	14.76	18.64	17.72	18.73	10.28	15.05	16.86	14.15	15.06	17.78	4.426	6.009	6.373	7.2	7.021	5.994
8533	72.62	85.72	82.97	83.83	104.7	71.38	83.25	82.34	76.93	75.46	94.3	80.64	61.63	66.08	59.91	80.38	80.65	68.41
56953	0.2568	0.3435	0.3584	0.1749	0.319	0.2938	0.2444	0.05784	0.1218	0.1446	0.2021	0.1219	0.3865	0.4241	0.4535	0.4316	0.07786	0.5291
55090	6.081	6.439	6.365	10.36	10.29	7.566	8.32	6.42	5.857	7.276	9.569	9.02	8.58	9.683	10.29	10.54	7.029	12.04
51655	1.441	2.463	1.341	1.091	0.9545	1.758	0.2286	0.8654	0.911	1.352	1.008	1.596	34.12	14.73	91.88	35.92	18.93	79.79
10400	4.248	5.445	5.805	5.908	3.562	3.524	5.307	8.253	6.673	5.382	4.735	5.293	12.31	14.78	15.32	12.64	8.533	13.81
105371564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10743	4.043	4.742	3.619	6.406	5.218	3.318	6.734	6.77	4.001	3.737	6.178	4.485	12.91	15.45	19.56	16.64	10.05	20.89
100861516	0.2338	0	0	0	0	0	0	0	0	0	0	0	0	0.2758	0	0	0	0
140771	0	0	0	0	0	0	0	0.06649	0.06999	0	0	0	0	0.06964	0	0	0.0895	0
6720	27.89	26.66	26.37	34.48	39.78	16.23	23.04	19.77	20.43	21.76	35.45	16.6	14.07	14.59	19.33	16.39	16.34	14.62
102465466	0	2.836	0	0	0	0	0	0	0	0	0	3.019	0	0	0	0	0	0
693120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146691	4.924	4.847	3.349	5.492	6.188	3.13	5.139	6.518	5.53	5.716	6.571	5.262	7.628	9.205	12.63	8.429	6.504	14.39
83450	0.1705	0.1267	0.09916	0.3549	0.2824	0.09755	0.1353	0.2881	0.03369	0.2801	0.2236	0.1012	0.9838	1.441	1.338	1.791	0.6893	1.281
107984989	0	0	0	0	0.1152	0	0	0.1045	0	0	0.1217	0.1101	0.1396	0.1094	0.273	0.5197	0.5625	0.5973
91647	8.534	8.997	6.398	7.996	9.068	6.117	9.726	11.12	7.74	9.409	10.85	9.517	24.61	26.08	26.93	20.81	25.33	30.39
79018	5.079	7.279	6.751	7.002	7.579	4.113	6.867	7.02	5.708	5.339	6.877	6.379	11.22	9.842	10.73	9.608	10.15	10.83
1819	22.91	27.22	20.82	26.8	22.94	17.19	29.94	32.29	24.27	22.83	29.06	26	21.67	27.32	25.15	23.15	22.21	25.07
105371566	2.533	4.302	2.385	3.561	3.895	2.484	3.301	4.075	2.86	2.887	4.587	3.435	1.997	4.126	3.728	2.703	3.109	4.194
51168	0	0.01357	0.01416	0.02764	0.03024	0.01393	0	0	0.01443	0	0.01596	0.01444	0.05496	0.02872	0	0.01705	0	0.0627
105371567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5261	0	0
54890	37.9	43.66	40.55	46.22	45.03	36.49	38.13	49.32	41.4	45.04	45.52	42.45	65.28	80.31	88.08	74.89	73.24	95.07
3996	5.133	7.759	4.93	9.977	9.805	4.004	10.18	9.328	8.067	6.241	11.12	5.676	9.833	7.66	12.02	10.73	12.61	7.912
2314	80.84	107.5	88.32	110.6	135.6	83.43	111.3	122.3	97.4	90.11	145.1	100.3	109.5	107.3	117.2	134.8	133.8	117.8
125170	1.138	1.756	0.8652	2.037	1.902	1.152	1.406	1.922	1.764	1.109	2.755	1.714	2.437	2.323	2.898	2.635	2.255	2.705
7156	12.27	12.77	10.67	13.07	14.48	8.586	16.32	15.54	13.43	11.43	14.29	10.96	14.82	14.19	15.7	16.21	14.96	15.15
140775	33.19	35.62	29.16	40.71	37.6	32.62	36.48	35.07	31.74	31.96	37.85	36.33	36.55	32.7	38.12	38.12	37.12	46.05
6470	9.297	5.596	4.397	6.615	8.084	2.766	10.91	6.212	4.629	4.799	9.592	4.854	12.13	6.068	10.12	9.636	15.03	10.14
102466733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.962
645027	0.07791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1003
400579	0.08936	0	0	0	0	0	0	0	0	0	0	0	0.1345	0.1054	0	0	0.1355	0
339240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339241	0.07351	0.2458	1.71	0.5842	0.5479	0.3364	0.08747	0.08279	1.917	0.8279	0.1928	0.2617	2.877	1.648	2.38	6.59	21.17	4.828
105371570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1295	0	0
105371569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
654346	1.908	0.5317	0.3329	1.191	5.332	0.5457	3.746	1.074	0.6786	1.074	7.757	0.3396	3.303	0.3376	0.1404	2.272	3.471	1.229
220594	0.1055	0.2352	0.5726	0.1198	0.08735	0.3218	0.1674	0.1188	1.167	0.099	0.09223	0.3338	0.6351	0.4977	1.656	0.394	0.4798	1.223
80039	0.07361	0	0	0.1671	0.09143	0.08422	0	0	0.08726	0	0.09654	0.08735	0.2216	0.08683	0.7583	0.1031	0.1116	0.1896
284047	0.1351	0.1076	0.2694	0.3069	0.2398	0.1104	0.09188	0.1305	0.5035	0.1903	0.3798	0.3895	0.4359	0.3416	1.364	0.7842	0.2927	0.6713
107985051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254272	0	0	0	0	0	0	0	0	0.04261	0	0	0	0.0541	0	0	0	0	0
729288	0.3531	0.644	0.224	0.7653	0.4386	0.3305	0.7256	0.7953	0.4566	0.4067	0.4209	0.1904	0.4831	0.9087	0.7558	0.8991	0.9245	0.7854
2310	1.468	1.637	2.266	1.956	1.333	1.26	1.646	1.781	2.209	1.232	1.185	1.709	3.145	3.431	3.283	3.125	2.526	3.564
147166	2.992	7.444	9.028	11.27	4.901	8.186	2.993	4.102	5.501	3.297	1.99	4.22	1.436	0.665	1.978	1.154	1.709	1.396
10517	0	0.08193	0	0.04172	0	0.04204	0.04372	0	0	0.05173	0	0	0	0	0.05408	0	0	0.04732
51030	29.05	26.71	24.85	30.66	29.57	30.72	26.78	22.93	20.18	23.33	27.43	25.23	14.65	13.78	15.5	16.29	11.88	17.61
101929141	0	0.2779	0.145	0.4246	0.1548	0.1426	0.1483	0.1404	0.5911	0.1755	0	0	0.1876	0.2941	0.7338	0.3492	0.189	0.321
5636	22.12	29.82	27.25	30.84	35.88	23.34	27.17	28.45	20.95	25.22	33.91	21.61	26.16	30.99	30.11	28.16	26.97	27.19
125206	1.897	2.416	2.116	2.593	1.635	2.037	2.118	2.615	1.744	2.18	2.792	2.526	2.039	2.237	2.506	2.548	2.288	3.34
644815	7.755	13.12	7.23	10.44	7.37	9.555	6.388	11.6	6.923	7.956	8.77	9.873	1.37	1.852	2.818	3.034	1.809	1.981
10750	3.969	3.954	2.75	5.849	2.413	2.609	5.125	6.183	3.705	4.399	5.095	4.41	5.721	5.778	6.836	6.743	6.53	9.027
112268188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26851	8.511	15.52	5.399	13.18	13.46	8.853	8.286	13.07	5.504	11.98	13.19	15.61	8.152	1.825	4.555	4.335	4.692	1.993
780852	8.511	12.94	5.399	15.81	12.49	7.967	7.365	11.33	6.421	14.16	14.21	14.69	6.988	1.825	4.555	3.251	5.865	0
102724624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780854	7.737	14.66	5.399	12.3	12.49	9.738	8.286	13.07	5.504	10.89	12.18	16.53	8.152	1.825	4.555	4.335	4.692	1.993
400581	0.3083	0.401	0.3586	0.5251	0.1915	0.147	0.2446	0.3472	0.2741	0.217	0.4717	0.3049	0.5414	0.5758	0.5672	0.7557	0.3895	0.397
79999	0	0	0	0	0	0	0	0	0	0	0	0	0.1409	0	0	0	0	0.1206
780851	9.285	16.39	8.099	19.33	17.3	9.738	11.05	14.81	7.338	17.43	14.21	18.36	10.48	1.825	6.832	3.251	9.384	1.993
780853	6.19	10.35	3.6	14.06	10.57	7.967	6.444	10.46	4.586	11.98	10.15	13.77	6.988	1.825	3.416	3.251	4.692	0.9964
388436	0	0	0	0	0	0	0	0	0	0	0	0	0.1409	0	0	0	0	0.1206
22905	0.1389	0.03871	0	0.03943	0.1725	0.03973	0.08264	0	0.08234	0.04889	0.2277	0	0.2613	0.1229	0.2044	0.2918	0.1053	0.08944
100874309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100874018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27077	0.1467	0.1363	0.1422	0.2776	0.1518	0.1119	0.1164	0.1652	0.08695	0.1377	0.2886	0.08703	0.2576	0.173	0.1079	0.1027	0.1112	0.1889
100302256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371573	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07574	0.09449	0	0	0
5598	9.464	11.53	9.02	13.78	14.74	9.085	10.88	10.35	7.717	10.01	14.53	9.971	8.894	7.025	7.609	8.794	8.538	6.896
4239	0.4352	0.194	0.3037	0.1976	0.3243	0.1992	0.3107	0.2941	0.3096	0.3676	0.4566	0.2066	0.131	0.1027	0.2562	0.3657	0.3959	0.1121
7732	0	0	0	0	0	0	0.02672	0	0	0	0	0	0	0	0	0	0.06809	0
105371574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55244	0.2048	0.2853	0.1191	0.2906	0.06358	0	0.1827	0.2306	0.3034	0.4324	0.2685	0.06075	10.71	9.842	3.239	13.84	7.139	5.933
677882	1.105	1.231	1.285	2.508	1.372	1.264	0	2.488	0	1.555	0	3.933	1.663	3.909	1.626	1.547	1.675	1.423
105371578	0	0	0	0	0.1969	0	0	0	0.188	0.2232	0	0	0.7159	1.122	0.4667	1.11	0.7211	0
224	1.284	2.078	2.168	5.221	2.367	1.612	2.957	4.059	1.915	3.266	3.857	2.851	3.679	1.222	2.317	3.075	2.324	2.721
146802	0	0	0	0	0	0	0	0	0	0	0	0	0.05296	0	0	0	0	0
218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9706	0.1805	0.4828	0.3358	0.2868	0.3362	0.1858	0.3865	0.63	0.5562	0.3303	0.5917	0.3426	2.336	1.022	2.443	2.275	2.407	1.882
100189277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11216	12.6	16.55	15.58	20.66	18.49	15.63	17.39	16.55	15.66	14.84	17.27	16.13	17.88	15.45	15.8	16.53	15.12	16.23
92521	2.017	3.966	2.831	2.682	6.602	5.257	2.022	2.109	0.6831	1.318	3.684	1.179	4.488	3.177	4.049	3.874	5.023	3.525
100131943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371579	0.06765	0	0.07868	0	0	0	0	0	0	0	0	0	0	0	0.09956	0	0	0
348254	0.03994	0.04452	0.04645	0.1814	0.04961	0	0.04752	0.08996	0.0947	0.1125	0.05238	0.04739	0	0.04711	0.1763	0.3356	0.06055	0.1029
347716	0.5275	0.42	0.5259	0.7273	0.7021	0.5173	0.3138	0.5941	0.8487	0.3183	0.6918	0.4919	0.6239	0.2667	1.22	1.214	0.8568	0.7279
100996259	0	0	0	0.1272	0	0.2563	0	0	0.1328	0	0.1469	0	0.3372	0	0.3297	0.1569	0.1698	0
339256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284194	1.371	0.4368	0.1139	0.6673	2.19	0.3362	2.681	0.7723	0.3484	0.4137	3.083	0.2325	3.391	0.1156	0.1442	1.921	1.931	0.8831
644945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2405	0	0
100996294	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06608	0	0	0	0
105371580	0	0	0	0.1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371582	0.5881	1.311	1.71	1.002	1.461	0.6729	1.399	1.987	1.743	1.242	1.928	0.6979	3.098	2.081	5.193	4.942	0.4458	6.437
105371583	0	0	0.5556	0.2712	0.2967	0.5465	0.8525	0.269	0.5663	0.6725	0	1.134	0	0	0	0	0	0
100287072	0.1582	0.08816	0.09198	0.08979	0.1965	0.09049	0.3764	0.1781	0.4688	0.1113	0.2074	0.3754	0.2381	0.653	0.582	0.4431	0.3597	0.7129
339184	0	0	0	0	0.1474	0	0	0.2005	0.07036	0	0	0.07043	0.08933	0.14	0	0	0	0
440416	0.4148	0.2697	0.2412	0.314	0.3435	0.1582	0.2057	0.1557	0.3279	0.3893	0.2267	0.4923	0.2602	0.2447	0.2544	0.1453	0.1572	0.08904
339260	0	0	0	0	0.07367	0	0	0.06679	0	0	0	0	0	0	0	0	0	0
23326	64.58	74.82	58.38	105	86.85	54.3	117.1	103.4	62.11	63.91	93.79	65.2	72.92	60.94	72.8	80.2	81.31	88.61
101060544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25979	5.192	5.118	4.386	6.454	5.227	4.065	6.503	5.725	4.341	4.232	5.376	5.254	4.607	2.966	4.102	5.512	4.226	3.59
8834	19.89	20.4	22.56	23.04	28.66	24.7	30.77	21.96	20.05	22.83	28.7	25.14	13.47	11.85	18.01	14.77	15.23	16.01
107984969	0.1788	0.09966	0.104	0.1015	0.3332	0	0.3191	0	0	0.1259	0	0	0.1346	0	0.2632	0	0.1355	0
256302	1.941	1.594	1.109	2.436	2.199	1.402	2.39	1.994	1.413	2.061	2.903	1.212	9.533	7.591	8.168	5.437	3.975	9.954
5606	26.36	22.36	14.81	18.34	18.42	12.02	21.79	24.62	13.81	14.37	21.26	12.47	69.24	62.62	63.45	70.31	54.35	76.71
3768	0	0	0	0.0324	0	0	0.03395	0	0	0	0.03742	0	0.3436	0.5722	0.21	0.2798	0.173	0.6615
105371589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339263	0.1061	0.04731	0.1975	0.1446	0.1582	0.17	0.3535	0.0956	0.2264	0.1195	0.1392	0.2015	1.405	0.8511	2.092	1.367	0.9973	1.448
101930665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100134444	0	0	0	0	0	0	0	0	0	0	0	0	0.06298	0.04935	0	0	0	0.05388
23666	21.38	21.27	18.85	18.27	20.84	18.8	16.68	20.58	19.62	24.59	20.5	22.5	13.15	13.83	14.38	11.91	11.85	13.62
105371595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107987246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100462977	0	0	0	0	0	0	0	0.1216	0	0	0	0	0	0	0	0	0	0
105371703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371704	0	0	0	0	0	0	0	0	0	0	0	0.3577	0	0	0	0	0	0
100616277	0	0	0	0	0	2.208	0	0	0	0	0	0	0	0	0	0	0	0
26118	33.81	37.37	33.35	54.02	44.18	35.07	49.21	41.85	36.84	33.92	44.61	38.71	27.24	23.47	28.38	28.74	34.89	28.39
105371705	0	0	0	0	0	0	0.3363	0.3183	0	0	0	0	0	0	0	0	0	0
440419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8844	15.39	19.09	11.48	27.62	24.88	8.858	22.05	15.51	6.095	10.28	18.26	6.301	2.925	2.076	2.319	3.193	3.479	1.971
3965	437.9	398.8	342	469.5	296	312.1	608.6	572.2	408.2	532	464.6	462	132.6	167.8	154	138.9	162.9	154.5
4843	0	0	0.04643	0.04532	0	0	0	0	0.09465	0	0.05235	0	0.1202	0	0	0.05591	0.06052	0.3085
201229	1.562	1.299	1.437	2.196	0.8106	0.3467	2.357	2.074	1.437	1.477	1.284	0.968	2.315	1.705	2.538	1.11	1.307	1.561
105371708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371709	1.56	3.794	2.309	3.22	2.466	2.92	2.868	3.673	2.858	3.594	4.277	3.534	1.921	2.342	3.13	1.986	0.6449	2.739
