GeneID	GSM7113703	GSM7113704	GSM7113705	GSM7113706	GSM7113707	GSM7113709	GSM7113710	GSM7113711	GSM7113713	GSM7113714	GSM7113716	GSM7113717	GSM7113718
9824	2.889	2.835	2.087	3.292	2.224	1.176	1.97	1.653	4.208	3.08	4.024	2.29	66.82
114118903	1.937	2.885	1.786	1.882	2.522	1.03	1.329	0.9162	2.705	2.09	3.038	0.8093	28.39
6447	1.22	3.44	2.457	0.8094	3.067	1.186	0.5412	0.665	2.354	1.943	3.315	0.08774	0.5561
105370757	0	0	0	0	0	0	0	0	0	0	0	0	0
105370756	0	0.05104	0.05347	0.04803	0	0.05531	0	0	0	0.1103	0	0.05728	0.4538
26585	0.981	4.208	4.192	0.2847	3.413	1.498	0.1836	0.6015	1.986	2.043	2.291	0.02315	0.02445
100131315	0	0.3478	0	0	0	0.1884	0	0	0	0.1879	0	0	0
342184	2.152	2.359	1.692	3.058	1.779	3.37	14.24	4.199	6.718	5.471	3.925	0.5154	0.8858
107984089	0	0.03865	0	0	0.05831	0	0.2293	0.09392	0.04309	0	0.0381	0	0
105370759	0	0	0	0	0	0	0	0	0	0	0	0	0
100652857	0	0	0	0	0	0	0	0	0	0	0	0	0
101928134	0	0	0	0	0	0	0	0	0	0	0	0	0
6263	0.02409	0.01621	0.02264	0.05592	0.00815	0	0.02671	0.01313	0.01807	0.01751	0.01598	0.1516	0.08645
57099	2.022	2.455	1.577	1.672	1.973	1.471	2.049	1.649	2.517	1.56	2.104	1.938	3.729
1133	0	0.03506	0.03673	0	0.1058	0.019	0.05201	0.0213	0.01955	0	0.05185	0.1377	0.09352
107984748	0	0	0	0	0	0	0	0	0.06692	0	0	0	0
56851	158.9	166.6	172	129	146.4	225.8	167.6	216.9	144.5	149.5	148.2	83.83	136.5
161779	0.4636	0.6931	0.6939	0.7827	0.7901	0.8679	1.721	0.5802	0.9103	0.8987	0.6682	1.659	2.602
79768	7.693	8.475	8.572	7.15	7.8	7.503	7.935	8.058	8.547	8.452	8.244	10.37	14.95
51234	80.15	90.03	84.05	73.36	95.93	77.28	76.1	90.62	81.5	76.51	83.1	67.14	99.51
9990	29.56	32.68	33.45	35.73	30.47	20.27	22.15	18.63	46.92	44.4	37.81	48.49	36.99
55505	515.2	532.4	682.2	464.3	434.3	586	388	404.8	593	805.9	572.1	288.5	324.2
256646	0	0	0.1524	0	0	0.07881	0	0	0	0.1572	0	0	0
254531	12.05	11.61	14.57	17.38	12.56	7.189	10.16	10.35	10.67	12.75	10.91	11.92	19.11
23015	0.2972	0.5184	0.3569	1.617	0.4469	0.1605	1.904	0.198	0.8588	0.5441	0.292	5.069	21.83
100302160	0	0	0	0	0	0	0	0	0	0	0	0	0
440270	0.3007	0.4646	0.3611	1.467	0.4974	0.1462	1.675	0.2003	0.7019	0.4534	0.3103	4.625	17.67
100422845	0	0	0	0	0	0	0	0	0	0	0	0	0
105370762	0	0	0	0	0	0	0	0	0.2329	0	0	0	0
57369	0	0	0	0	0	0	0	0	0	0	0	0	0
101928174	0	0	0	0	0	0	0	0.04532	0	0	0	0	0.06633
70	0.4102	0.368	0.2313	0.2078	0	0.4786	0.07278	1.252	0.1641	0.4771	1.451	0.413	0
107984776	0	0	0	0	0	0	0	0	0	0	0	0	0
9716	18.05	17.73	17.93	19.8	15.16	16.27	18.31	15.36	19	18.22	16.63	18.98	30.65
54989	16.05	20.18	17.71	20.19	13.66	18.42	23.47	14.02	21.33	18.35	14.46	23.19	35.15
105370764	0.03382	0	0	0.0571	0	0	0.06	0	0	0	0	0	0.1079
105370763	0	0	0	0	0	0	0	0.04857	0	0	0	0	0
105370765	0	0.01689	0.0177	0	0	0	0	0	0	0.01825	0	0	0.09012
388112	0.05672	0.05089	0.05331	0.04789	0	0	0.05032	0	0.05674	0	0.05017	0	0.09048
89978	1.291	1.26	1.426	1.272	1.134	0.9687	1.286	1.049	1.608	1.372	1.302	1.71	2.132
723972	16.59	15.99	15.45	13.36	11.85	9.111	8.177	11.56	16.75	15.93	18.07	24.44	31.86
100500904	0	0	0	0.8782	0	0	0	0	0	0	0	1.047	0
100507466	0.2303	0.2755	0.1443	0.3889	0.1039	0	0.1362	0	0	0.2976	0.2037	0	0.1225
105370766	0	0	0	0	0	0	0	0	0.1847	0	0	0	0.2946
100616293	0	0	0	0	0	0	0	0	0	0	0	0	0
100507480	0	0	0	0	0	0	0	0	0.1301	0	0	0	0
102724214	0	0	0	0	0	0	0	0	0	0	0	0	0
105370767	0	0	0	0	0	0	0	0	0	0	0	0	0
105370769	0	0	0	0	0	0	0	0	0	0	0	0	0
105370768	0	0	0	0	0	0	0	0	0	0	0	0	0
105370770	0	0	0	0	0	0	0	0	0	0	0	0.09918	0.1571
84529	1.396	1.316	0.8227	1.198	0.7364	0.6669	1.049	0.9799	1.491	0.986	1.297	0.4287	6.868
161635	0.3355	0.4213	0.3783	0.2832	1.09	0.5218	0.4761	1.097	0.2013	0.3252	1.127	0.2702	0.7492
145845	0	0	0	0	0	0	0	0	0	0	0	0	0
4212	0	0	0	0.0255	0.02044	0	0.05359	0	0	0	0	0	4.529
102466875	0	0	0	0	0	0	0	0	0	0	0	0	0
105370772	0	0	0	0	0	0	0	0	0	0	0	0	0
105370773	0	0	0	0	0	0	0	0	0	0	0	0	0
145942	0	0	0.01934	0.01737	0.05569	0.02	0	0	0	0	0	0	0
107984774	0.4073	0.8151	0.9717	0.4232	0.6785	0.1827	0.139	0.1025	0.3447	0.3948	0.4434	0.03154	0.09996
101928227	3.639	6.028	7.631	3.073	6.442	1.361	0.9934	1.526	2.801	1.9	3.962	0.5637	0.4466
107984773	0.4187	0.3757	0.3498	0.275	0.06297	0.4523	0.9493	0.6593	0.2792	0.3608	0.4527	0.3747	0
107984760	0.3611	0	1.018	0.6097	0	0	0	0.3936	0.7224	0	0.3194	0	0
161742	91.69	86.48	87.72	73.51	71.83	17.22	25.68	18.9	46.26	46.99	52.59	5.058	7.038
283742	14.26	16.06	15.13	15.36	13.39	11.61	15.66	12.31	18.48	15.23	16.64	15.5	29.76
10125	5.245	4.988	3.047	5.777	3.991	31.73	53.42	23.75	4.976	1.004	3.205	0.5212	0.3591
105370774	0.2132	0.09563	0.06679	0.12	0.1924	0.3454	1.009	0.5423	0.2488	0.06888	0.06285	0.07155	0.17
107984739	0	0	0	0	0	0	0	0	0	0	0	0	0
107984725	0	0	0	0	0	0	0	0	0	0	0	0	0
105370775	0	0	0	0	0	0.1853	0.5071	0	0	0	0	0	0
400359	0	0	0	0	0.07512	0	0	0	0	0	0	0.05588	0
105370776	0	0	0	0	0	0	0	0	0	0	0	0	0
102724253	0	0	0	0	0	0	0	0	0	0	0	0	0
105370777	0.04438	0	0	0	0	0	0	0	0	0	0	0	0
105370781	0	0	0	0	0	0	0	0	0	0	0	0.08985	0
105370780	0	0	0	0	0	0	0	0	0	0	0	0.01199	0
400360	0	0	0	0.03095	0	0	0	0	0	0	0	1.07	0.117
105370783	0	0	0	0	0	0	0	0	0	0	0	0.008034	0
105370784	0	0	0	0	0	0	0	0	0	0	0	0	0
7057	0.1019	0.0653	0.04105	2.778	0.1379	0.04245	2.647	0.01587	0.08737	0	0.206	10.83	87.85
161835	0	0.01183	0.02478	0.03339	0.01784	0.05126	0.1052	0.02874	0.06593	0.01278	0.03498	0.3716	2.734
105370785	0	0	0	0	0	0	0	0	0	0	0	0	0
105370941	0	0	0	0.1059	0	0	0.1113	0.04558	0.1255	0.2026	0.03698	0.04209	0.4669
11245	0.04635	0.06237	0.05445	0.01957	0	0.02253	0.01028	0.01263	0.05796	0.08985	0.04099	0.01167	0.3512
105370786	0	0	0	0	0	0	0	0	0	0	0	0	0
100505534	0	0	0	0	0	0	0	0	0	0	0	0	0
440275	26.19	25.11	23.65	25.84	22.36	16.56	26.1	18.66	30.37	27.58	24.75	29.31	38.9
6727	319.6	362.5	310.6	320.2	317.5	289.4	312.1	307.7	347.5	311.3	347.9	257	325.4
100131089	2.356	1.195	3.017	1.932	1.757	2.49	2.242	1.638	2.152	2.615	1.571	2.407	2.343
105370787	0	0	0	0.04988	0	0	0.05241	0	0.0591	0	0	0.05949	0
90427	16.08	15.68	11.57	16.92	10.58	15.77	25.41	24.93	37.71	22.68	24.85	62.91	33.75
701	0.8787	1.169	0.4272	0.4093	0.6562	0.2062	0.1882	0.1982	4.213	3.407	4.181	0.2135	58.78
107984763	0	0	0	0	0	0	0	0	0.03364	0	0	0.03385	0.1609
106821730	0.2338	0.236	0.05495	0.2468	0.1582	0.02842	0.07779	0.09559	0.3801	0.1417	0.181	0.02943	2.145
56924	0.1456	0.1742	0.04562	0.1844	0.1314	0.02359	0.04306	0.07937	0.2185	0.04705	0.1288	0.02443	0.3871
644809	0.05328	0	0	0.04498	0	0	0	0	0	0	0	0	0.085
100131244	2.717	3.33	4.273	2.703	4.442	0.6799	0.4773	0.8211	1.345	2.607	2.522	0.08125	0.5579
5330	69.79	65.55	62.84	74.11	64.38	22.65	35.67	28.79	58.07	47.79	45.18	215	110.6
112268152	0	0	0	0	0	0	0	0	0	0	0	0	0
100505573	58.72	58.49	56.76	55.95	57.92	48.98	68.33	56.06	41.21	36.75	39	55.15	40.54
388115	1.745	1.509	1.26	2.983	2.218	0.4552	3.002	0.7657	2.342	2.538	1.939	2.979	2.615
644844	0	0	0	0	0	0	0	0	0	0	0	0	0.4149
85455	0.1229	0.124	0.1155	0.1621	0.1455	0.06718	0.1158	0.1088	0.09985	0.1116	0.1019	0.06184	0.4042
90417	6.748	8.606	10.85	8.57	7.775	16.7	11.58	11.98	12.66	15.95	11.39	14.32	42.97
3712	22.57	22.16	15.41	27.61	22	18.17	32.91	26.11	22.6	19.89	22.58	19.7	31.34
22893	14.01	15.91	13.17	19.98	18.78	8.777	14.21	12.23	16.16	13.62	15.93	12.05	18.37
113189	5.984	7.312	5.527	7.186	6.772	3.31	5.308	4.949	8.772	7.45	7.437	14.28	29.21
90416	28.17	25.87	26.03	26.97	25.19	31.78	30.26	31.31	22.71	22.8	22.37	16.2	20.84
359821	1.02	1.83	1.278	1.292	0.4602	1.487	1.206	0.9265	0.5101	1.318	0.7518	1.027	1.085
27079	7.03	5.792	6.427	6.581	4.725	4.416	5.218	4.379	5.166	5.84	6.048	2.407	10.38
100189229	0	0	0	0	0	0	0	0	0	0	0	0	0
57082	0.2722	0.3397	0.06674	0.2798	0.2403	0.1496	0.5249	0.1806	1.918	0.8947	1.015	0.2383	24.35
100505648	0.09808	0.264	0.09219	0.414	0.3983	0.09535	0.8701	0.1069	0.09812	0.6655	0.08675	1.777	1.721
5888	1.642	1.712	1.328	1.128	1.085	0.7423	0.6773	1.124	3.475	3.737	3.714	0.6918	18.21
55177	29.91	32.23	28.08	28.44	34.24	72.28	102.2	85	38.98	32.25	36.53	11.51	18.7
2644	36.96	33.3	31.96	33.05	40.74	41.24	37.36	44.71	44.46	49.74	62.07	11.31	8.957
55192	7.195	7.363	6.782	7.018	8.367	7.651	7.88	7.291	8.548	9.223	9.685	6.606	6.361
643338	0.2754	0.2471	0.3452	0.7751	0.2485	0.1785	1.14	0.4003	0.9643	0.9789	0.7308	2.958	3.149
84936	8.999	10.56	11.38	11.38	12.44	10.11	13.07	12.21	12.34	13.51	11.32	16.78	18.6
54866	0	0	0	0	0	0.1126	0	0	0	0	0	0	0
102724362	4.62	3.697	3.051	3.479	5.239	2.185	2.215	1.906	2.498	3.147	3.645	1.131	0.5976
6692	87.6	93.51	87.54	100.1	133.1	57.22	61.23	79.89	76.1	67.64	87.94	35.27	19.96
171177	0.2749	0.06165	0	0.05802	0	0.0668	0.6096	0.07491	0.3437	0.06661	0.3039	0	0.1096
57617	41.15	38.1	33.22	43.3	47.43	33.45	51.46	50.37	48.18	43.18	51.52	19.61	25.97
105370943	0.5669	0	0	0.4786	0	0	0.3353	0	0.3781	0.1832	0	0.3805	0.6029
54567	0.4302	0.1188	0	0.1397	0	0	0.4404	0.03608	0.2317	0	0	0	2.27
79094	0.7458	1.137	1.139	0.2046	2.726	0.6525	0.0827	0.8537	0.3917	0.5964	0.6432	0	2.082
105370789	0	0	0	0	0	0	0	0	0.05694	0	0	0	0
112268144	0.4527	0.6561	0.4909	0.5292	0.6599	0.5755	0.8959	0.5315	0.8709	0.7088	0.6468	3.436	1.944
54617	9.798	12.03	8.774	11.85	9.614	8.256	17.17	9.809	15.81	12.46	9.2	18.81	20.74
105376713	0	0	0	0	0	0	0	0	0	0.1265	0	0	0
161829	0.02938	0.07908	0	0	0.1193	0.08569	0	0.03203	0	0.02848	0.02599	0.1479	0.1406
11261	120.1	113.9	134.9	112.4	113.8	84.61	71.96	73.96	102.9	111.8	110.8	155.2	107.9
729082	43.14	53.79	49.84	56.67	39.81	37.12	45.07	29.28	58.59	50.14	41.75	28.36	64.09
11339	1.835	2.469	0.5173	2.246	1.117	0.8918	0.8952	1.4	2.753	2.934	3.489	1.385	23.12
51203	4.471	5.68	2.976	3.114	5.301	4.664	5.993	6.297	11.1	9.269	15.73	3.91	88.77
51103	40.34	36.02	30.14	33.52	31.07	30.74	34.53	39.29	33.62	30.89	39.08	18.34	22.4
23168	25.49	27.8	25.11	27.64	23.5	22.98	34.14	26.14	34.67	29.99	26.16	36.54	50.36
105370790	0	0	0	0	0	0	0	0	0	0	0	0.5596	0.2955
3706	0	0	0	0	0	0.6581	0.5004	0.9224	0.05643	0.1094	0.04989	0	0.6299
4058	0.03186	0.05716	0	0.05379	0	0.06194	0.02826	0.1042	0	0.03088	0.02818	0.8339	3.405
26015	6.845	6.755	5.211	10.61	10.62	6.122	13.4	9.602	8.537	6.591	9.586	9.166	23.41
7301	0.2719	0.1171	0.092	0.202	0.2797	0.04229	0.08683	0.05928	0.2285	0.2214	0.3271	0.05475	4.32
105370791	0	0	0	0	0.1923	0	0.06302	0.07744	0	0	0	0	0
23269	8.267	10.28	8.538	11.97	7.01	9.32	17.09	8.435	14.23	11.93	6.685	11.11	33.06
693211	0	0	0	0	0	0	0	0	0	0	0	0	1.924
23005	5.307	5.962	4.944	6.395	4.945	3.827	8.745	3.588	6.144	4.991	3.357	8.07	6.682
8681	1.078	1.057	0.9179	1.677	1.276	0.5565	2.001	0.9177	1.078	1.208	1.162	12.34	7.413
100137047	4.989	4.476	4.841	5.231	6.862	3.364	6.068	5.702	4.186	5.85	5.124	16.45	14.51
100137049	0.3317	0.4091	0.2338	0.805	0.3928	0.1612	1.214	0.226	0.8294	0.5626	0.4033	12.98	6.878
51332	0.06073	0.09341	0.07339	0.1392	0.04697	0.06748	0.5234	0.01892	0.1562	0.1262	0.007674	0.7338	0.3599
100423013	0	0	0	0	0	0	0	0	0	0	0	0	0
105370792	6.909	7.249	5.855	7.332	5.672	3.12	4.321	3.334	5.439	5.087	4.742	3.193	1.988
30844	103.9	107.1	88.22	99.63	96.38	62.63	68.56	82.95	83.6	71.65	74.95	25.84	20.23
101928363	0.09658	0.1733	0.2723	0.08154	0	0	0.1714	0	0	0.1872	0.08542	0.6806	0
101928388	0	0.0407	0	0	0	0	0	0.04946	0	0	0.04013	0	0
123745	0	0	0	0	0	0	0	0	0.02005	0	0	0	0.03197
105370793	0	0	0	0	0	0	0	0	0	0	0	0	0
283748	0	0	0	0	0	0	0	0.02814	0	0	0	0.02599	0
255189	0	0	0	0	0	0	0	0	0	0	0	0	0
23339	32.74	34.34	34.95	34.63	34.35	31.32	34.14	31.41	37.81	40.01	35.48	58.65	54.7
693212	0	0	0	0	0	0	0	0	0	0	0	0	0
105370795	0.7204	0.6463	0.8125	0.4865	0.39	0.4202	0.5112	0.9423	0.7206	0.6982	0.5097	1.305	1.379
25963	32.04	32.59	30.39	26.88	28.61	41.3	39.16	42.09	33.52	31.26	34.5	32.01	43.54
2595	8.171	9.979	8.61	8.159	8.334	6.394	9.347	7.426	10.59	7.952	8.043	16.57	14.96
825	6.997	17.75	13.71	6.404	9.01	2.047	4.669	1.755	20.26	12.91	11.01	31.98	14.42
105370794	0	0.1301	0	0.1224	0	0	0	0	0	0.2811	0	0	0
64397	30.58	36.97	33.45	41.2	32.84	31.67	50.57	33.29	50.89	44.46	37.58	77.3	75.5
8773	67.82	61.65	71.16	76.81	66.58	180	160.1	151.6	79.06	78.47	63.75	127.8	85.17
255252	8.138	7.552	6.799	8.884	7.111	8.184	10.01	8.735	9.435	7.465	7.239	9.731	14.18
55142	16.88	13.78	16.16	18.62	16.27	16.82	28.34	19.2	15.94	16.41	16.86	11.5	25.25
57519	0.3988	0.6852	0.6861	1.233	0.7959	0.2497	0.8395	0.2505	1.285	1.068	0.6337	0.3743	2.103
146059	4.087	4.404	3.841	6.329	4.386	2.797	4.247	3.137	5.442	4.828	4.748	7.571	16.2
146057	2.222	2.881	2.687	3.334	2.122	3.048	4.105	2.742	4.655	4.071	2.766	9.445	10.46
197131	12.58	15.17	14.85	14.23	12.16	21.09	22.63	19.24	18.79	16.39	15.91	9.283	19.71
80021	23.34	21.65	27.36	18.52	21.96	20.3	20.24	21.17	23.38	27.62	24.59	10.29	8.27
23582	35.6	32.11	32.48	30.19	28.53	37.57	35.62	33.06	30.5	33.18	31.92	49.77	38.44
2038	0	0	0	0	0	0	0	0	0	0	0	0.03372	0
9333	0.2443	0.03131	0.0328	0.02946	0	0	0.06192	0	0	0	0.0926	0	9.52
116179	0.09712	0.1307	0.04564	0.041	0.06572	0	0.08615	0.2647	0	0	0.0859	0	0
9836	1.654	1.63	1.831	2.35	1.596	1.99	2.498	2.195	2.44	2.222	1.535	1.319	5.25
161823	2.828	3.233	2.68	3.12	2.593	2.129	2.873	1.939	3.24	3.162	2.683	1.585	7.168
146050	7.115	6.399	6.973	7.287	5.648	5.808	8.843	4.821	8.206	8.211	4.574	12.75	18.72
27229	5.495	5.134	5.226	5.258	4.038	3.17	4.614	3.377	5.545	5.563	4.456	5.992	15.42
7158	6.741	6.534	6.118	6.818	6.126	4.805	8.271	4.65	8.533	6.975	5.449	4.908	12.93
4130	4.749	4.667	1.401	9.548	6.682	0.1825	0.6662	0.8789	1.282	0.5888	1.563	0.6894	0.7929
9677	7.312	6.786	6.452	7.991	5.923	4.227	6.784	4.907	7.272	6.41	6.999	3.955	7.65
1159	0.03456	0	0	0.1751	0.04677	0	0.06131	0.03767	0	0	0.06113	0	0.05513
161497	0	0.01844	0.01932	0.01736	0	0.01999	0.01824	0	0.02057	0	0.01818	0.0414	0.06559
117155	0	0.1757	0.263	0.2362	0.1894	0.136	0.3227	0.06101	0.2799	0.2712	0.1732	0.6761	0.6249
110006325	4.293	4.699	4.499	6.035	4.271	2.922	4.665	3.206	5.304	4.682	4.727	3.069	5.308
548596	0.1327	0	0	0.224	0.05985	0	0.03923	0.04821	0	0	0.07822	0	0.07054
554225	0	0.01878	0.01968	0.01768	0	0	0.01857	0	0.04189	0	0.01852	0.1054	0.06681
440278	0.4813	0.5552	0.7109	0.4644	1.675	0.4011	0.671	0.6746	0.5503	1.133	0.9122	0.4846	0.9872
2923	290.6	254.9	227.3	242.7	239.7	353.7	349.1	428.2	282.7	252.7	312.8	154	278.5
80237	2.584	2.956	2.915	2.509	3.061	1.947	2.464	2.254	1.874	1.941	2.743	1.626	1.958
10169	238.1	244.5	243.6	243.8	296.9	214.9	185.2	247.1	209.2	227.5	288.2	116.2	174.7
100529067	95.24	98.09	96.77	98.77	135.4	83.68	80.01	109.3	85.79	90.54	122.4	49.82	87.92
100302254	1270	1315	1298	1304	1594	1101	983.9	1215	1061	1187	1397	602.4	886.5
619189	5.412	5.016	5.507	4.909	4.904	3.652	4.722	3.218	5.459	5.506	5.855	10.27	10.27
25764	4.48	5.614	4.678	4.833	4.524	3.456	5.173	4.031	4.695	4.756	4.434	7.267	11.23
4236	41.57	43.47	39.07	38.33	39.36	45.16	56.96	43.68	47.08	42.93	41.67	21.34	43.56
79968	2.217	2.804	2.324	2.039	1.962	2.376	1.84	3.129	4.804	4.875	5.63	1.087	22.03
84978	0	0	0	0.01661	0	0	0.0349	0.02144	0	0	0.0174	0.0198	0.09414
728758	1.294	1.419	1.351	1.052	1.362	0.4659	0.8502	0.9403	1.726	0.6503	2.077	1.351	2.064
113201	37.19	38.85	36.3	32.82	36.86	34.49	38.31	34.98	44.87	41.79	41.69	42.42	59.27
51496	15.2	15.33	17.8	14.78	14.12	19.43	16.22	17.33	16.3	17.25	16.98	20.14	40.3
645212	3.553	3.132	2.533	2.793	3.399	1.667	2.228	2.07	4.044	3.325	3.305	6.229	7.524
8669	51.9	55.47	50.12	53.51	41.04	43.69	57.09	43.49	47.44	41.37	39.48	54.27	105.4
80208	29.92	30.1	32.27	31.37	27.5	41.68	43.54	32.81	36.01	34.18	28.51	58.93	48.1
197135	0.682	0.6963	1.061	1.132	0.8276	0.5487	1.982	0.4615	1.2	0.7979	0.6448	2.889	1.763
567	4257	4206	4284	3443	3952	8939	6848	8097	3917	3936	4452	3911	2082
113218500	1.857e+04	1.876e+04	1.802e+04	1.456e+04	1.782e+04	3.707e+04	2.875e+04	3.34e+04	1.702e+04	1.665e+04	1.872e+04	1.729e+04	9192
100419583	51.01	62.5	55.26	46.37	49.83	134	116.5	106.5	52.35	44.25	43.7	37.46	24.22
140691	0.5855	0.4669	0.3057	0.4943	0.5283	6.83	2.308	4.893	0.4555	0.3153	0.3452	0.5239	0.4151
653381	16.68	17.98	17.93	16.92	17.26	5.078	6.753	5.959	17.74	17.39	19.63	9.255	20.67
105370798	0	0	0.3766	0	0	0	0	0	0	0	0	0.4034	0
145645	0	0	0	0	0	0	0	0	0	0	0	0	0
6652	17.34	18.36	17.8	17.06	18.44	5.643	6.852	6.075	17.19	17.53	18.39	9.383	22.91
50506	0	0	0.01674	0.03008	0.02411	0	0	0	0	0	0	0	0
405753	0.06261	0.05617	0.05884	0.05286	0.08474	0	0	0	0	0	0	0	0.09988
90527	0.183	0.1368	0.2867	0.6181	0.7844	0	0	0	0	0	0	0	0.04866
53905	0.2364	0.03535	0.1481	0.5655	0.24	0	0.08739	0	0.05912	0.07639	0.03485	0.03967	0.1257
90525	0.7287	0.7322	0.8493	0.8613	1.223	0.6234	0.6981	0.8579	0.5831	0.5651	0.7476	0.5282	0.558
100188986	1.575	0	0	0	2.131	1.531	0	0	0	0	1.393	1.585	0
100188988	0	0	0	0	0	0	0	0	0	0	0	0	0
100189065	0	0	0	0	2.131	0	0	0	0	0	0	0	0
101928414	0.6749	0	0	0.4273	0	0	0.449	0	0.3376	0	0.1492	0	0
9153	0	0.02304	0	0.04337	0	0	0.04557	0	0.0257	0	0	0	0
2628	129.4	144.1	111.1	107.1	155	4.277	9.909	10.38	173.8	111.4	217.7	2.349	14.28
79029	4.451	5.709	6.055	4.516	4.122	2.847	3.775	3.49	6.21	4.769	4.558	7.115	10.4
84419	181.7	177.8	185.7	131.6	239.3	3571	3500	2488	210.3	182.9	226.9	5.27	3.796
100126311	334.5	329.3	337	247.7	441.2	6655	6314	4403	392.7	340.7	404.9	11.42	6.783
107987223	0.7687	0.3448	1.084	0.4327	1.04	9.217	15.46	17.46	0.6408	0.4967	1.473	0	0
105376714	0.2314	0.519	0.6525	0.293	0.4698	9.111	15.5	6.937	1.042	0.4486	0.2047	0	0.1846
7782	1.474	1.808	1.823	3.126	1.892	0.6979	2.704	0.4668	0.4914	0.2564	0.3788	0.1268	0.1005
283651	4.942	5.754	4.922	4.968	4.699	13.39	20.72	9.942	5.356	4.791	4.215	7.168	18.96
109617005	0	0	0	0	0	0	0	0	0	0	0	0	0
26258	107.6	111.1	112.2	110.2	102.9	65.95	58.8	53.2	64.68	60.47	57.98	59.03	65.16
58472	311.7	297.4	306.2	249	325.1	773	716.2	791.6	294.8	317.4	393	154.4	101.3
105370802	0	0	0	0	0	0	0	0	0	0	0	0	0
107984794	0	0	0	0	0	0	0	0	0	0	0	0	0
105370803	0	0	0	0	0	0	0	0	0	0	0	0	0.226
107984733	0	0	0	0	0	0	0	0	0	0	0	0	0.1983
80031	0	0	0	0.009189	0	0	0	0	0	0	0.02888	0.02192	0.3125
105370804	0	0	0	0	0	0	0	0	0	0	0	0	0
101928442	0	0	0	0	0	0	0	0	0	0	0	0	0
105370805	0	0	0	0	0	0	0	0	0	0	0	0	0
102724553	0	0	0	0	0	0	0	0	0	0	0	0	0
107984792	0	0	0	0	0	0	0	0	0	0	0	0	0
107984136	0	0	0	0	0	0	0	0	0	0	0	0	0
283652	0.03163	0.02837	0.08918	0	0.04281	0.06149	0.05611	0.06895	0.09491	0.06131	0.08392	0.09553	1.867
50804	0.07201	0.1615	0.11	0.114	0.134	0.07001	0.1437	0.09813	0.2071	0.1134	0.1672	0.1903	4.078
399697	0	0	0	0	0	0	0	0	0	0	0	0	0.05342
105370807	0	0	0	0	0	0	0.03799	0	0	0	0	0.02156	0.06832
6557	0	0	0	0	0	0	0	0	0	0	0	0	0.03691
112267905	0	0	0	0	0	0	0	0	0	0	0	0	0.164
107984756	0	0	0	0	0	0	0	0	0	0	0	0	0.9938
107984758	0	0	0	0	0	0	0	0	0	0	0	0	0
107984755	0	0	0	0	0	0	0	0	0	0	0	0	0.3291
107984757	0.03144	0	0	0.02655	0	0	0.08368	0	0	0	0	0.03166	0.3511
1854	9.913	10.39	10.54	9.313	8.451	9.156	8.678	8.168	11.32	11	12.7	17.16	40.22
2200	0.01939	0.008698	0.02734	0.1228	0.02624	0.02828	0.1204	0.06341	0.06789	0.05638	0.06002	0.3221	2.32
105370809	0	0	0	0	0	0	0	0	0	0	0	0	0
22995	0.4461	0.5432	0.4418	0.5717	0.5931	0.4724	1.209	0.6253	1.164	0.8031	0.761	3.232	5.833
101928472	0	0	0	0	0	0	0	0	0	0	0	0	0
399694	0.1091	0.05871	0	0.05525	0.1181	0	0.05805	0	0.06546	0.08457	0.09646	0.02196	0.174
23741	126	131.5	121	107.5	122.7	103.1	85.59	116.8	117.6	112.1	122.3	180.5	181.7
9728	32.86	36.47	32.58	39.95	36.28	52.73	76.86	50.67	42.84	34.75	34.34	22.67	23.6
9318	28.55	28.94	33.13	24.93	27.26	33.02	27.98	31.94	26.94	31.2	30.02	27.39	52.29
2585	7.57	8.001	7.705	8.151	8.401	10.82	11.85	11.89	7.761	6.776	8.165	4.797	5.201
100306975	0	0	0	0.04112	0	0.0947	0.04321	0.1062	0.04872	0.04721	0	0.04904	0.1554
100616332	0	0	0	0	0	0	0	0	0	0	0	0	0
196951	1.085	1.268	1.101	1.242	1.372	1.375	1.634	1.604	1.214	0.8168	1.187	0.8915	0.8885
2252	0.06393	0.01912	0.04006	0	0.02884	0	0.0189	0.02323	0.04263	0.02065	0.07539	0.02145	0.17
105370811	0	0	0	0	0	0	0	0	0	0	0	0	0
56986	1.435	1.69	1.676	1.569	1.369	0.7622	0.7011	0.6892	1.771	1.379	1.297	1.967	3.954
79895	10.72	11.73	9.702	7.311	7.688	2.207	0.4641	0.8249	17.82	18.98	12.31	8.427	36.56
102724587	0.236	0.1058	0	0	0	0	0	0.1286	0.236	0.2287	0.2087	0.5939	1.882
11001	1.233	1.532	0.9805	0.7607	0.8986	0.0461	0.04207	0.1034	1.945	0.8733	1.552	0.5729	34.57
3067	0.03489	0	0	0	0	0	0	0.03803	0.0349	0.03382	0	1.721	1.336
2553	5.493	4.961	5.636	4.855	4.524	7.048	5.265	6.149	4.917	5.062	4.989	5.555	12.59
55056	0.5532	0.4278	0.5558	0.7247	0.4131	0.5934	0.8799	0.8942	0.6488	0.4068	0.5399	5.185	4.443
100129387	0.2739	0.3686	0.309	0.5551	0.3337	0.506	0.729	0.6271	0.4659	0.3983	0.4603	2.399	3.671
100616396	1.383	1.24	0	0	0	0	4.906	0	1.383	0	0	5.568	17.65
9101	10.45	11.95	11.11	11.14	9.462	10.23	12.4	9.786	13.04	10.56	8.93	14.42	14.91
